concept_id,concept_name,keep_entry_in_codeset,comments,condition_count,patient_count,concept_code,vocabulary_id,concept_class_id,domain_id
40234073,triamcinolone acetonide 40 MG/ML [Tri-Kort],FALSE,,20,20,1086252,RxNorm,Branded Drug Comp,Drug
40234074,triamcinolone acetonide 40 MG/ML [Tri-Med],FALSE,,20,20,1086254,RxNorm,Branded Drug Comp,Drug
40234075,triamcinolone acetonide 40 MG/ML [Triam],FALSE,,20,20,1086053,RxNorm,Branded Drug Comp,Drug
40234076,triamcinolone acetonide 40 MG/ML [Triamcot],FALSE,,20,20,1086256,RxNorm,Branded Drug Comp,Drug
40234077,triamcinolone acetonide 40 MG/ML [Triamonide],FALSE,,20,20,1086113,RxNorm,Branded Drug Comp,Drug
40234078,triamcinolone acetonide 40 MG/ML [Triesence],FALSE,,20,20,1086258,RxNorm,Branded Drug Comp,Drug
40234079,triamcinolone acetonide 40 MG/ML [Trilocort],FALSE,,20,20,1086452,RxNorm,Branded Drug Comp,Drug
40234080,triamcinolone acetonide 40 MG/ML [Trilog],FALSE,,20,20,1086260,RxNorm,Branded Drug Comp,Drug
40234081,triamcinolone acetonide 40 MG/ML [Trilone],FALSE,,20,20,1086262,RxNorm,Branded Drug Comp,Drug
40234082,triamcinolone acetonide 40 MG/ML [U-Tri-Lone],FALSE,,20,20,1086266,RxNorm,Branded Drug Comp,Drug
40234083,triamcinolone acetonide 5 MG/ML,FALSE,,20,20,1085685,RxNorm,Clinical Drug Comp,Drug
40234084,triamcinolone acetonide 5 MG/ML Topical Cream,FALSE,,79717,27575,1085686,RxNorm,Clinical Drug,Drug
40234085,triamcinolone acetonide 5 MG/ML Topical Cream [Aricin],FALSE,,20,20,1085764,RxNorm,Branded Drug,Drug
40234086,triamcinolone acetonide 5 MG/ML Topical Cream [Aristocort],FALSE,,1446,590,1085688,RxNorm,Branded Drug,Drug
40234087,triamcinolone acetonide 5 MG/ML Topical Cream [Cinalog],FALSE,,7761,623,1086271,RxNorm,Branded Drug,Drug
40234088,triamcinolone acetonide 5 MG/ML Topical Cream [Flutex],FALSE,,20,20,1085779,RxNorm,Branded Drug,Drug
40234089,triamcinolone acetonide 5 MG/ML Topical Cream [Kenalog],FALSE,,20,20,1085748,RxNorm,Branded Drug,Drug
40234090,triamcinolone acetonide 5 MG/ML [Aricin],FALSE,,20,20,1085763,RxNorm,Branded Drug Comp,Drug
40234091,triamcinolone acetonide 5 MG/ML [Aristocort],FALSE,,20,20,1085687,RxNorm,Branded Drug Comp,Drug
40234092,triamcinolone acetonide 5 MG/ML [Cinalog],FALSE,,20,20,1086270,RxNorm,Branded Drug Comp,Drug
40234093,triamcinolone acetonide 5 MG/ML [Flutex],FALSE,,20,20,1085778,RxNorm,Branded Drug Comp,Drug
40234094,triamcinolone acetonide 5 MG/ML [Kenalog],FALSE,,20,20,1085747,RxNorm,Branded Drug Comp,Drug
40234095,triamcinolone Injectable Suspension [Aristocort],FALSE,,20,20,1085690,RxNorm,Branded Drug Form,Drug
40234096,triamcinolone Injectable Suspension [Cenocort],FALSE,,20,20,1086340,RxNorm,Branded Drug Form,Drug
40234097,triamcinolone Injectable Suspension [Ken-Jec],FALSE,,20,20,1086040,RxNorm,Branded Drug Form,Drug
40234098,triamcinolone Injectable Suspension [Kenaject],FALSE,,20,20,1086044,RxNorm,Branded Drug Form,Drug
40234099,triamcinolone Injectable Suspension [TAC],FALSE,,20,20,1085982,RxNorm,Branded Drug Form,Drug
40234100,triamcinolone Injectable Suspension [Tramacort],FALSE,,20,20,1086048,RxNorm,Branded Drug Form,Drug
40234101,triamcinolone Injectable Suspension [Triam],FALSE,,20,20,1086054,RxNorm,Branded Drug Form,Drug
40234102,triamcinolone Injectable Suspension [Triamonide],FALSE,,20,20,1086114,RxNorm,Branded Drug Form,Drug
40234104,triamcinolone Oral Tablet [Aristocort],FALSE,,20,20,1085695,RxNorm,Branded Drug Form,Drug
40234105,triamcinolone Topical Cream [Aristocort],FALSE,,20,20,1085646,RxNorm,Branded Drug Form,Drug
40234106,triamcinolone Topical Cream [Delta Tritex],FALSE,,20,20,1085972,RxNorm,Branded Drug Form,Drug
40234694,nystatin / triamcinolone Topical Cream [Myco Biotic],FALSE,,20,20,1053755,RxNorm,Branded Drug Form,Drug
40234695,nystatin / triamcinolone Topical Cream [Myco-Triacet],FALSE,,20,20,1053760,RxNorm,Branded Drug Form,Drug
40234696,nystatin / triamcinolone Topical Cream [Mycogen],FALSE,,20,20,1053763,RxNorm,Branded Drug Form,Drug
40234697,nystatin / triamcinolone Topical Cream [Mycolog],FALSE,,20,20,1053767,RxNorm,Branded Drug Form,Drug
40234698,nystatin / triamcinolone Topical Cream [Tri-Statin],FALSE,,20,20,1053771,RxNorm,Branded Drug Form,Drug
40234699,nystatin / triamcinolone Topical Ointment [Myco Biotic],FALSE,,20,20,1053700,RxNorm,Branded Drug Form,Drug
40234700,nystatin / triamcinolone Topical Ointment [Myco-Triacet],FALSE,,20,20,1053704,RxNorm,Branded Drug Form,Drug
40234701,nystatin / triamcinolone Topical Ointment [Mycogen],FALSE,,20,20,1053711,RxNorm,Branded Drug Form,Drug
40234702,nystatin / triamcinolone Topical Ointment [Mycolog],FALSE,,20,20,1053715,RxNorm,Branded Drug Form,Drug
40234703,nystatin / triamcinolone Topical Ointment [Nyst-Olone],FALSE,,20,20,1053735,RxNorm,Branded Drug Form,Drug
40234704,nystatin / triamcinolone Topical Ointment [Tri-Statin],FALSE,,20,20,1053739,RxNorm,Branded Drug Form,Drug
40234705,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,FALSE,,25937,8728,1053697,RxNorm,Clinical Drug,Drug
40234706,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myco Biotic],FALSE,,956,653,1053701,RxNorm,Branded Drug,Drug
40234707,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myco-Triacet],FALSE,,20,20,1053705,RxNorm,Branded Drug,Drug
40234708,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mycogen],FALSE,,20,20,1053712,RxNorm,Branded Drug,Drug
40234709,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mycolog],FALSE,,20,20,1053716,RxNorm,Branded Drug,Drug
40234710,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myocidin],FALSE,,20,20,1085100,RxNorm,Branded Drug,Drug
40234711,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mytrex],FALSE,,20,20,1085121,RxNorm,Branded Drug,Drug
40234712,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [N.T.A.],FALSE,,1287,735,1085146,RxNorm,Branded Drug,Drug
40234713,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Nyst-Olone],FALSE,,20,20,1053736,RxNorm,Branded Drug,Drug
40234714,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Tri-Statin],FALSE,,816,564,1053740,RxNorm,Branded Drug,Drug
40234715,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myco Biotic],FALSE,,20,20,1053699,RxNorm,Branded Drug Comp,Drug
40234716,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myco-Triacet],FALSE,,20,20,1053703,RxNorm,Branded Drug Comp,Drug
40234720,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mycogen],FALSE,,20,20,1053710,RxNorm,Branded Drug Comp,Drug
40234721,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mycolog],FALSE,,20,20,1053714,RxNorm,Branded Drug Comp,Drug
40234722,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myocidin],FALSE,,20,20,1085099,RxNorm,Branded Drug Comp,Drug
40234723,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mytrex],FALSE,,20,20,1085120,RxNorm,Branded Drug Comp,Drug
40234724,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [N.T.A.],FALSE,,20,20,1085145,RxNorm,Branded Drug Comp,Drug
40234725,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Nyst-Olone],FALSE,,20,20,1053734,RxNorm,Branded Drug Comp,Drug
40234726,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Tri-Statin],FALSE,,20,20,1053738,RxNorm,Branded Drug Comp,Drug
40234727,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream,FALSE,,40075,13667,1053753,RxNorm,Clinical Drug,Drug
40234728,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycasone],FALSE,,20,20,1085628,RxNorm,Branded Drug,Drug
40234729,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Myco Biotic],FALSE,,867,391,1053756,RxNorm,Branded Drug,Drug
40234730,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Myco-Triacet],FALSE,,20,20,1053761,RxNorm,Branded Drug,Drug
40234731,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycogen],FALSE,,20,20,1053764,RxNorm,Branded Drug,Drug
40234732,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycolog],FALSE,,20,20,1053768,RxNorm,Branded Drug,Drug
40234733,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycomar],FALSE,,4221,1649,1085630,RxNorm,Branded Drug,Drug
40234734,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mytrex],FALSE,,20,20,1085612,RxNorm,Branded Drug,Drug
40234735,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [N.T.A.],FALSE,,20,20,1085614,RxNorm,Branded Drug,Drug
40234736,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Tri-Statin],FALSE,,751,375,1053772,RxNorm,Branded Drug,Drug
40234737,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycasone],FALSE,,20,20,1085627,RxNorm,Branded Drug Comp,Drug
40234738,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Myco Biotic],FALSE,,20,20,1053754,RxNorm,Branded Drug Comp,Drug
40234739,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Myco-Triacet],FALSE,,20,20,1053759,RxNorm,Branded Drug Comp,Drug
40234740,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycogen],FALSE,,20,20,1053762,RxNorm,Branded Drug Comp,Drug
40234741,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycolog],FALSE,,20,20,1053766,RxNorm,Branded Drug Comp,Drug
40234742,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycomar],FALSE,,20,20,1085629,RxNorm,Branded Drug Comp,Drug
40234743,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mytrex],FALSE,,20,20,1085611,RxNorm,Branded Drug Comp,Drug
40234744,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [N.T.A.],FALSE,,20,20,1085613,RxNorm,Branded Drug Comp,Drug
40234745,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Tri-Statin],FALSE,,20,20,1053770,RxNorm,Branded Drug Comp,Drug
40234764,neomycin 3.5 MG/ML / triamcinolone acetonide 1 MG/ML Otic Solution,FALSE,,20,20,1086278,RxNorm,Clinical Drug,Drug
40234790,triamcinolone diacetate 0.4 MG/ML,FALSE,,20,20,1086325,RxNorm,Clinical Drug Comp,Drug
40234791,triamcinolone diacetate 0.4 MG/ML Oral Solution,FALSE,,20,20,1086326,RxNorm,Clinical Drug,Drug
40234792,triamcinolone diacetate 0.8 MG/ML,FALSE,,20,20,1086327,RxNorm,Clinical Drug Comp,Drug
40234793,triamcinolone diacetate 0.8 MG/ML Oral Solution,FALSE,,20,20,1086328,RxNorm,Clinical Drug,Drug
40234794,triamcinolone diacetate 10 MG/ML,FALSE,,20,20,1086335,RxNorm,Clinical Drug Comp,Drug
40234795,triamcinolone diacetate 10 MG/ML Injectable Suspension,FALSE,,20,20,1086336,RxNorm,Clinical Drug,Drug
40234796,triamcinolone diacetate 25 MG/ML,FALSE,,20,20,1085665,RxNorm,Clinical Drug Comp,Drug
40234797,triamcinolone diacetate 25 MG/ML Injectable Suspension,FALSE,,20,20,1085666,RxNorm,Clinical Drug,Drug
40234798,triamcinolone diacetate 25 MG/ML Injectable Suspension [Aristocort],FALSE,,20,20,1085691,RxNorm,Branded Drug,Drug
40234799,triamcinolone diacetate 25 MG/ML [Aristocort],FALSE,,20,20,1085689,RxNorm,Branded Drug Comp,Drug
40234800,triamcinolone diacetate 40 MG/ML,FALSE,,20,20,1085679,RxNorm,Clinical Drug Comp,Drug
40234801,triamcinolone diacetate 40 MG/ML Injectable Suspension,FALSE,,13289,3443,1085680,RxNorm,Clinical Drug,Drug
40234802,triamcinolone diacetate 40 MG/ML Injectable Suspension [Amcort],FALSE,,20,20,1086006,RxNorm,Branded Drug,Drug
40234803,triamcinolone diacetate 40 MG/ML Injectable Suspension [Aristocort],FALSE,,20,20,1085693,RxNorm,Branded Drug,Drug
40234804,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cinolone],FALSE,,20,20,1086030,RxNorm,Branded Drug,Drug
40234805,triamcinolone diacetate 40 MG/ML Injectable Suspension [Clinacort],FALSE,,20,20,1086033,RxNorm,Branded Drug,Drug
40234806,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cortilone],FALSE,,20,20,1086235,RxNorm,Branded Drug,Drug
40234807,triamcinolone diacetate 40 MG/ML Injectable Suspension [TDS Forte],FALSE,,20,20,1086251,RxNorm,Branded Drug,Drug
40234808,triamcinolone diacetate 40 MG/ML Injectable Suspension [Triam],FALSE,,20,20,1086095,RxNorm,Branded Drug,Drug
40234809,triamcinolone diacetate 40 MG/ML Injectable Suspension [Tristoject],FALSE,,20,20,1086265,RxNorm,Branded Drug,Drug
40234810,triamcinolone diacetate 40 MG/ML [Amcort],FALSE,,20,20,1086005,RxNorm,Branded Drug Comp,Drug
40234811,triamcinolone diacetate 40 MG/ML [Aristocort],FALSE,,20,20,1085692,RxNorm,Branded Drug Comp,Drug
40234812,triamcinolone diacetate 40 MG/ML [Cinolone],FALSE,,20,20,1086029,RxNorm,Branded Drug Comp,Drug
40234813,triamcinolone diacetate 40 MG/ML [Clinacort],FALSE,,20,20,1086032,RxNorm,Branded Drug Comp,Drug
40234814,triamcinolone diacetate 40 MG/ML [Cortilone],FALSE,,20,20,1086234,RxNorm,Branded Drug Comp,Drug
40234815,triamcinolone diacetate 40 MG/ML [TDS Forte],FALSE,,20,20,1086250,RxNorm,Branded Drug Comp,Drug
40234816,triamcinolone diacetate 40 MG/ML [Triam],FALSE,,20,20,1086094,RxNorm,Branded Drug Comp,Drug
40234817,triamcinolone diacetate 40 MG/ML [Tristoject],FALSE,,20,20,1086264,RxNorm,Branded Drug Comp,Drug
40234818,triamcinolone hexacetonide 20 MG/ML,FALSE,,20,20,1085995,RxNorm,Clinical Drug Comp,Drug
40234819,triamcinolone hexacetonide 20 MG/ML Injectable Suspension,FALSE,,20,20,1085996,RxNorm,Clinical Drug,Drug
40234820,triamcinolone hexacetonide 20 MG/ML Injectable Suspension [Aristospan],FALSE,,49,38,1085998,RxNorm,Branded Drug,Drug
40234821,triamcinolone hexacetonide 20 MG/ML [Aristospan],FALSE,,20,20,1085997,RxNorm,Branded Drug Comp,Drug
40234822,triamcinolone hexacetonide 5 MG/ML,FALSE,,20,20,1085991,RxNorm,Clinical Drug Comp,Drug
40234823,triamcinolone hexacetonide 5 MG/ML Injectable Suspension,FALSE,,20,20,1085992,RxNorm,Clinical Drug,Drug
40234824,triamcinolone hexacetonide 5 MG/ML Injectable Suspension [Aristospan],FALSE,,20,20,1085994,RxNorm,Branded Drug,Drug
40234825,triamcinolone hexacetonide 5 MG/ML [Aristospan],FALSE,,20,20,1085993,RxNorm,Branded Drug Comp,Drug
40235895,triamcinolone acetonide 0.0005 MG/MG,FALSE,,20,20,1090640,RxNorm,Clinical Drug Comp,Drug
40235896,triamcinolone acetonide 0.0005 MG/MG Topical Ointment,FALSE,,2412,1565,1090641,RxNorm,Clinical Drug,Drug
40239005,triamcinolone acetonide 0.0005 MG/MG Topical Ointment [Trianex],FALSE,,600,335,1110806,RxNorm,Branded Drug,Drug
40239006,triamcinolone acetonide 0.0005 MG/MG [Trianex],FALSE,,20,20,1110804,RxNorm,Branded Drug Comp,Drug
40239007,triamcinolone acetonide 0.001 MG/MG [Adcortyl],FALSE,,20,20,1110471,RxNorm,Branded Drug Comp,Drug
40239008,triamcinolone acetonide 0.001 MG/MG [Ledercort],FALSE,,20,20,1110482,RxNorm,Branded Drug Comp,Drug
40144037,fluticasone Metered Dose Inhaler,FALSE,,20,20,746403,RxNorm,Clinical Drug Form,Drug
40144038,fluticasone Metered Dose Inhaler [Flovent],FALSE,,20,20,746412,RxNorm,Branded Drug Form,Drug
40148769,triamcinolone Topical Cream [Zytopic],FALSE,,20,20,763299,RxNorm,Branded Drug Form,Drug
40152662,ciclesonide Metered Dose Inhaler,FALSE,,20,20,799033,RxNorm,Clinical Drug Form,Drug
40152663,ciclesonide Metered Dose Inhaler [Alvesco],FALSE,,20,20,799036,RxNorm,Branded Drug Form,Drug
40154093,triamcinolone Prefilled Syringe [Trivaris],FALSE,,20,20,805774,RxNorm,Branded Drug Form,Drug
42705815,ciclesonide 0.037 MG/ACTUAT,TRUE,,20,20,1242797,RxNorm,Clinical Drug Comp,Drug
42705817,ciclesonide 0.037 MG/ACTUAT [Zetonna],TRUE,,20,20,1242800,RxNorm,Branded Drug Comp,Drug
42706341,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],FALSE,,20,20,1246289,RxNorm,Branded Drug Comp,Drug
42706348,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],FALSE,,20,20,1246305,RxNorm,Branded Drug Comp,Drug
42706350,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT [Dulera],FALSE,,20,20,1246309,RxNorm,Branded Drug Comp,Drug
42706351,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT [Dulera],FALSE,,20,20,1246312,RxNorm,Branded Drug Comp,Drug
42708201,budesonide 3 MG Delayed Release Oral Capsule,FALSE,,145653,14106,1244214,RxNorm,Clinical Drug,Drug
42708202,budesonide 3 MG Delayed Release Oral Capsule [Entocort],FALSE,,29069,4577,1244215,RxNorm,Branded Drug,Drug
42708504,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,153151,27788,1246288,RxNorm,Quant Clinical Drug,Drug
42708505,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,76102,7992,1246290,RxNorm,Quant Branded Drug,Drug
42708508,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,447408,56962,1246304,RxNorm,Quant Clinical Drug,Drug
42708509,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,262474,19313,1246306,RxNorm,Quant Branded Drug,Drug
42708510,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,58702,8181,1246308,RxNorm,Quant Clinical Drug,Drug
42708511,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,20332,2411,1246310,RxNorm,Quant Branded Drug,Drug
42708512,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,FALSE,,53602,9729,1246311,RxNorm,Quant Clinical Drug,Drug
42708513,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,41925,3642,1246313,RxNorm,Quant Branded Drug,Drug
42708514,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,62672,7735,1246314,RxNorm,Quant Clinical Drug,Drug
42708515,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,60730,8223,1246315,RxNorm,Quant Branded Drug,Drug
42708516,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,171803,16180,1246316,RxNorm,Quant Clinical Drug,Drug
42708517,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,203515,21209,1246317,RxNorm,Quant Branded Drug,Drug
42902318,mometasone furoate 1 MG/ML Topical Cream [Momexin],FALSE,,2227,1646,1359431,RxNorm,Branded Drug,Drug
42902350,mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],FALSE,,20,20,1359463,RxNorm,Branded Drug,Drug
42902351,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],FALSE,,661,151,1359464,RxNorm,Branded Drug,Drug
42902386,mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,FALSE,,20,20,1359499,RxNorm,Clinical Drug,Drug
42902433,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,138178,12721,1359546,RxNorm,Branded Drug,Drug
42902440,triamcinolone acetonide 80 MG/ML Prefilled Syringe,FALSE,,20,20,1359553,RxNorm,Clinical Drug,Drug
42902447,fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,FALSE,,1249,776,1359560,RxNorm,Clinical Drug,Drug
42902458,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],FALSE,,535,174,1359571,RxNorm,Branded Drug,Drug
42902483,triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort],FALSE,,20,20,1359596,RxNorm,Branded Drug,Drug
42902498,mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],FALSE,,20,20,1359611,RxNorm,Branded Drug,Drug
42902500,fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],FALSE,,20,20,1359613,RxNorm,Branded Drug,Drug
42902501,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,4347,618,1359614,RxNorm,Branded Drug,Drug
42902513,mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler,FALSE,,20,20,1359626,RxNorm,Clinical Drug,Drug
42902547,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,FALSE,,6995,3738,1359660,RxNorm,Clinical Drug,Drug
42902601,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],FALSE,,17355,3085,1359714,RxNorm,Branded Drug,Drug
42902603,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,9089,913,1359716,RxNorm,Branded Drug,Drug
42902623,ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler,FALSE,,72,20,1359736,RxNorm,Clinical Drug,Drug
42902635,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],FALSE,,20,20,1359748,RxNorm,Branded Drug,Drug
42902665,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],FALSE,,6444,1225,1359778,RxNorm,Branded Drug,Drug
42902666,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,FALSE,,15668,7802,1359779,RxNorm,Clinical Drug,Drug
42902702,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,FALSE,,1884,1013,1359815,RxNorm,Clinical Drug,Drug
42902703,fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,FALSE,,5790,2655,1359816,RxNorm,Clinical Drug,Drug
42902745,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,FALSE,,14597,5428,1359858,RxNorm,Clinical Drug,Drug
42902746,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,FALSE,,43920,18509,1359859,RxNorm,Clinical Drug,Drug
42902748,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,81090,22657,1359861,RxNorm,Clinical Drug,Drug
42902807,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,FALSE,,1413,808,1359920,RxNorm,Clinical Drug,Drug
42902808,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],FALSE,,2562,675,1359921,RxNorm,Branded Drug,Drug
42902878,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],FALSE,,13269,2102,1359991,RxNorm,Branded Drug,Drug
42902880,triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,20,20,1359993,RxNorm,Clinical Drug,Drug
42902933,fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],FALSE,,230,70,1360046,RxNorm,Branded Drug,Drug
42902934,fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,FALSE,,834,431,1360047,RxNorm,Clinical Drug,Drug
42902950,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,FALSE,,6099,2883,1360063,RxNorm,Clinical Drug,Drug
42902951,fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],FALSE,,2240,633,1360064,RxNorm,Branded Drug,Drug
42902960,fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler,FALSE,,207,157,1360073,RxNorm,Clinical Drug,Drug
42903031,triamcinolone acetonide 40 MG/ML Prefilled Syringe,FALSE,,20,20,1360144,RxNorm,Clinical Drug,Drug
42903065,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],FALSE,,20,20,1360178,RxNorm,Branded Drug,Drug
42903087,fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,FALSE,,20,20,1360200,RxNorm,Clinical Drug,Drug
42903103,fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],FALSE,,485,203,1360216,RxNorm,Branded Drug,Drug
