concept_id,include_guess,include_override,dx_core_concept_ids,dx_core_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
10610,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45602123,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45577914,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45544268,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10607,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45563423,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45597306,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45587623,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10605,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45597304,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45597305,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45606929,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10606,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45606930,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45544267,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45582834,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10608,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45573143,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45573144,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45587624,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10611,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45606931,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10612,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45539468,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10613,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568259,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45549092,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45602125,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403030,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403031,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403033,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403032,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10604,TRUE,,1572413,Intracranial injury,1,Traumatic subarachnoid hemorrhage without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45534567,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45597303,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45553862,TRUE,,1572413,Intracranial injury,1,"Traumatic subarachnoid hemorrhage without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572429,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage,ICD10CM,4-char nonbill code,NULL
45553859,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage,ICD10CM,5-char nonbill code,NULL
10599,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45534565,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45573141,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45549089,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10600,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45582832,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45606928,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602121,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10597,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45597302,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45534564,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45592539,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10595,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45573140,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45592538,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582831,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10596,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45577909,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45539466,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577910,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10598,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45577911,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45539467,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45553860,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10601,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness,ICD10CM,6-char nonbill code,NULL
45602122,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10602,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness,ICD10CM,6-char nonbill code,NULL
45577913,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10603,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568258,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45553861,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45582833,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403026,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403027,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403029,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403028,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10594,TRUE,,1572413,Intracranial injury,1,Traumatic subdural hemorrhage without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45606927,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45558595,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45577908,TRUE,,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572419,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury,ICD10CM,5-char nonbill code,NULL
10499,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45563400,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568234,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45544251,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10500,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45577896,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592520,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45573122,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10497,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45573120,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45573121,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45534555,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10495,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45539446,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45558581,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45539447,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10496,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45544250,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45558582,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45602100,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10498,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45539448,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45582812,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45563399,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10501,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582813,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10502,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45597280,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10503,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45544253,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45597281,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45573123,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37402986,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37402987,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37402989,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37402988,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10494,TRUE,,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45544249,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45587605,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45587604,TRUE,,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572436,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury,ICD10CM,4-char nonbill code,NULL
1572437,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury,ICD10CM,5-char nonbill code,NULL
10649,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45602130,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45577922,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45544278,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10650,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45606943,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45544279,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45587631,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10647,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45568263,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606942,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45544276,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10645,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45606940,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45597313,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45606941,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10646,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45582840,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45534570,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45563434,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10648,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45544277,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45558605,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45582841,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10651,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45549097,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10652,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45544280,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10653,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45592548,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45606944,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45587632,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403087,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403088,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403090,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403089,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10644,TRUE,,1572413,Intracranial injury,1,Unspecified intracranial injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45563432,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45563433,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45606939,TRUE,,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
45553833,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,Concussion,ICD10CM,5-char nonbill code,NULL
10465,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,Concussion with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45592507,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,"Concussion with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45582806,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,"Concussion with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45568223,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,"Concussion with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10473,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,Concussion with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45534550,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,"Concussion with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45549061,TRUE,,1572413;1572414,Intracranial injury;Concussion,2,"Concussion with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
