concept_id,keep_entry_in_codeset,comments,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id
40234022,TRUE,,triamcinolone acetonide 1 MG/ML [Aristocort],S,,NULL,,1085657,Drug,RxNorm,Branded Drug Comp
40234023,TRUE,,triamcinolone acetonide 1 MG/ML [Delta Tritex],S,,NULL,,1085971,Drug,RxNorm,Branded Drug Comp
40234024,TRUE,,triamcinolone acetonide 1 MG/ML [Flutex],S,,NULL,,1085776,Drug,RxNorm,Branded Drug Comp
40234025,TRUE,,triamcinolone acetonide 1 MG/ML [Kenalog],S,,NULL,,1085743,Drug,RxNorm,Branded Drug Comp
40234026,TRUE,,triamcinolone acetonide 1 MG/ML [Triacet],S,,NULL,,1085782,Drug,RxNorm,Branded Drug Comp
40234027,TRUE,,triamcinolone acetonide 1 MG/ML [Triderm],S,,NULL,,1085772,Drug,RxNorm,Branded Drug Comp
40234028,TRUE,,triamcinolone acetonide 1 MG/ML [Zytopic],S,,NULL,,1085784,Drug,RxNorm,Branded Drug Comp
40234029,TRUE,,triamcinolone acetonide 10 MG/ML,S,,NULL,,1085749,Drug,RxNorm,Clinical Drug Comp
40234030,TRUE,,triamcinolone acetonide 10 MG/ML Injectable Suspension,S,,NULL,,1085750,Drug,RxNorm,Clinical Drug
40234031,TRUE,,triamcinolone acetonide 10 MG/ML Injectable Suspension [Kenalog],S,,NULL,,1085752,Drug,RxNorm,Branded Drug
40234032,TRUE,,triamcinolone acetonide 10 MG/ML [Kenalog],S,,NULL,,1085751,Drug,RxNorm,Branded Drug Comp
40234033,TRUE,,triamcinolone acetonide 3 MG/ML,S,,NULL,,1085984,Drug,RxNorm,Clinical Drug Comp
40234034,TRUE,,triamcinolone acetonide 3 MG/ML Injectable Suspension,S,,NULL,,1085985,Drug,RxNorm,Clinical Drug
40234035,TRUE,,triamcinolone acetonide 3 MG/ML Injectable Suspension [TAC],S,,NULL,,1085987,Drug,RxNorm,Branded Drug
40234036,TRUE,,triamcinolone acetonide 3 MG/ML [TAC],S,,NULL,,1085986,Drug,RxNorm,Branded Drug Comp
40234037,TRUE,,triamcinolone acetonide 40 MG/ML,S,,NULL,,1085753,Drug,RxNorm,Clinical Drug Comp
40234038,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension,S,,NULL,,1085754,Drug,RxNorm,Clinical Drug
40234039,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Acetocot],S,,NULL,,1086000,Drug,RxNorm,Branded Drug
40234040,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cenocort],S,,NULL,,1086341,Drug,RxNorm,Branded Drug
40234041,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Clinalog],S,,NULL,,1086035,Drug,RxNorm,Branded Drug
40234042,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cort-K],S,,NULL,,1086037,Drug,RxNorm,Branded Drug
40234043,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cortinide],S,,NULL,,1086240,Drug,RxNorm,Branded Drug
40234044,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Ken-Jec],S,,NULL,,1086041,Drug,RxNorm,Branded Drug
40234045,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Kenaject],S,,NULL,,1086045,Drug,RxNorm,Branded Drug
40234046,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Kenalog],S,,NULL,,1085756,Drug,RxNorm,Branded Drug
40234047,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Robalog],S,,NULL,,1086242,Drug,RxNorm,Branded Drug
40234048,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Sano Log],S,,NULL,,1086249,Drug,RxNorm,Branded Drug
40234049,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [TAC],S,,NULL,,1086343,Drug,RxNorm,Branded Drug
40234050,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tramacort],S,,NULL,,1086049,Drug,RxNorm,Branded Drug
40234051,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tri-Kort],S,,NULL,,1086253,Drug,RxNorm,Branded Drug
40234052,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Tri-Med],S,,NULL,,1086255,Drug,RxNorm,Branded Drug
40234053,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triam],S,,NULL,,1086055,Drug,RxNorm,Branded Drug
40234054,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triamcot],S,,NULL,,1086257,Drug,RxNorm,Branded Drug
40234055,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Triamonide],S,,NULL,,1086115,Drug,RxNorm,Branded Drug
40234056,TRUE,,1 ML triamcinolone acetonide 40 MG/ML Injection [Triesence],S,,NULL,,1086259,Drug,RxNorm,Quant Branded Drug
40234057,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilocort],S,,NULL,,1086453,Drug,RxNorm,Branded Drug
40234058,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilog],S,,NULL,,1086261,Drug,RxNorm,Branded Drug
40234059,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [Trilone],S,,NULL,,1086263,Drug,RxNorm,Branded Drug
40234060,TRUE,,triamcinolone acetonide 40 MG/ML Injectable Suspension [U-Tri-Lone],S,,NULL,,1086267,Drug,RxNorm,Branded Drug
40234061,TRUE,,triamcinolone acetonide 40 MG/ML [Acetocot],S,,NULL,,1085999,Drug,RxNorm,Branded Drug Comp
40234062,TRUE,,triamcinolone acetonide 40 MG/ML [Cenocort],S,,NULL,,1086339,Drug,RxNorm,Branded Drug Comp
40234063,TRUE,,triamcinolone acetonide 40 MG/ML [Clinalog],S,,NULL,,1086034,Drug,RxNorm,Branded Drug Comp
40234064,TRUE,,triamcinolone acetonide 40 MG/ML [Cort-K],S,,NULL,,1086036,Drug,RxNorm,Branded Drug Comp
40234065,TRUE,,triamcinolone acetonide 40 MG/ML [Cortinide],S,,NULL,,1086239,Drug,RxNorm,Branded Drug Comp
40234066,TRUE,,triamcinolone acetonide 40 MG/ML [Ken-Jec],S,,NULL,,1086039,Drug,RxNorm,Branded Drug Comp
40234067,TRUE,,triamcinolone acetonide 40 MG/ML [Kenaject],S,,NULL,,1086043,Drug,RxNorm,Branded Drug Comp
40234068,TRUE,,triamcinolone acetonide 40 MG/ML [Kenalog],S,,NULL,,1085755,Drug,RxNorm,Branded Drug Comp
40234069,TRUE,,triamcinolone acetonide 40 MG/ML [Robalog],S,,NULL,,1086241,Drug,RxNorm,Branded Drug Comp
40234070,TRUE,,triamcinolone acetonide 40 MG/ML [Sano Log],S,,NULL,,1086248,Drug,RxNorm,Branded Drug Comp
40234071,TRUE,,triamcinolone acetonide 40 MG/ML [TAC],S,,NULL,,1086342,Drug,RxNorm,Branded Drug Comp
40234072,TRUE,,triamcinolone acetonide 40 MG/ML [Tramacort],S,,NULL,,1086047,Drug,RxNorm,Branded Drug Comp
40234073,TRUE,,triamcinolone acetonide 40 MG/ML [Tri-Kort],S,,NULL,,1086252,Drug,RxNorm,Branded Drug Comp
40234074,TRUE,,triamcinolone acetonide 40 MG/ML [Tri-Med],S,,NULL,,1086254,Drug,RxNorm,Branded Drug Comp
40234075,TRUE,,triamcinolone acetonide 40 MG/ML [Triam],S,,NULL,,1086053,Drug,RxNorm,Branded Drug Comp
40234076,TRUE,,triamcinolone acetonide 40 MG/ML [Triamcot],S,,NULL,,1086256,Drug,RxNorm,Branded Drug Comp
40234077,TRUE,,triamcinolone acetonide 40 MG/ML [Triamonide],S,,NULL,,1086113,Drug,RxNorm,Branded Drug Comp
40234078,TRUE,,triamcinolone acetonide 40 MG/ML [Triesence],S,,NULL,,1086258,Drug,RxNorm,Branded Drug Comp
40234079,TRUE,,triamcinolone acetonide 40 MG/ML [Trilocort],S,,NULL,,1086452,Drug,RxNorm,Branded Drug Comp
40234080,TRUE,,triamcinolone acetonide 40 MG/ML [Trilog],S,,NULL,,1086260,Drug,RxNorm,Branded Drug Comp
40234081,TRUE,,triamcinolone acetonide 40 MG/ML [Trilone],S,,NULL,,1086262,Drug,RxNorm,Branded Drug Comp
40234082,TRUE,,triamcinolone acetonide 40 MG/ML [U-Tri-Lone],S,,NULL,,1086266,Drug,RxNorm,Branded Drug Comp
40234083,TRUE,,triamcinolone acetonide 5 MG/ML,S,,NULL,,1085685,Drug,RxNorm,Clinical Drug Comp
40234084,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream,S,,NULL,,1085686,Drug,RxNorm,Clinical Drug
40234085,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream [Aricin],S,,NULL,,1085764,Drug,RxNorm,Branded Drug
40234086,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream [Aristocort],S,,NULL,,1085688,Drug,RxNorm,Branded Drug
40234087,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream [Cinalog],S,,NULL,,1086271,Drug,RxNorm,Branded Drug
40234088,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream [Flutex],S,,NULL,,1085779,Drug,RxNorm,Branded Drug
40234089,TRUE,,triamcinolone acetonide 5 MG/ML Topical Cream [Kenalog],S,,NULL,,1085748,Drug,RxNorm,Branded Drug
40234090,TRUE,,triamcinolone acetonide 5 MG/ML [Aricin],S,,NULL,,1085763,Drug,RxNorm,Branded Drug Comp
40234091,TRUE,,triamcinolone acetonide 5 MG/ML [Aristocort],S,,NULL,,1085687,Drug,RxNorm,Branded Drug Comp
40234092,TRUE,,triamcinolone acetonide 5 MG/ML [Cinalog],S,,NULL,,1086270,Drug,RxNorm,Branded Drug Comp
40234093,TRUE,,triamcinolone acetonide 5 MG/ML [Flutex],S,,NULL,,1085778,Drug,RxNorm,Branded Drug Comp
40234094,TRUE,,triamcinolone acetonide 5 MG/ML [Kenalog],S,,NULL,,1085747,Drug,RxNorm,Branded Drug Comp
40234095,TRUE,,triamcinolone Injectable Suspension [Aristocort],S,,NULL,,1085690,Drug,RxNorm,Branded Drug Form
40234096,TRUE,,triamcinolone Injectable Suspension [Cenocort],S,,NULL,,1086340,Drug,RxNorm,Branded Drug Form
40234097,TRUE,,triamcinolone Injectable Suspension [Ken-Jec],S,,NULL,,1086040,Drug,RxNorm,Branded Drug Form
40234098,TRUE,,triamcinolone Injectable Suspension [Kenaject],S,,NULL,,1086044,Drug,RxNorm,Branded Drug Form
40234099,TRUE,,triamcinolone Injectable Suspension [TAC],S,,NULL,,1085982,Drug,RxNorm,Branded Drug Form
40234100,TRUE,,triamcinolone Injectable Suspension [Tramacort],S,,NULL,,1086048,Drug,RxNorm,Branded Drug Form
40234101,TRUE,,triamcinolone Injectable Suspension [Triam],S,,NULL,,1086054,Drug,RxNorm,Branded Drug Form
40234102,TRUE,,triamcinolone Injectable Suspension [Triamonide],S,,NULL,,1086114,Drug,RxNorm,Branded Drug Form
40234104,TRUE,,triamcinolone Oral Tablet [Aristocort],S,,NULL,,1085695,Drug,RxNorm,Branded Drug Form
40234105,TRUE,,triamcinolone Topical Cream [Aristocort],S,,NULL,,1085646,Drug,RxNorm,Branded Drug Form
40234106,TRUE,,triamcinolone Topical Cream [Delta Tritex],S,,NULL,,1085972,Drug,RxNorm,Branded Drug Form
40234694,TRUE,,nystatin / triamcinolone Topical Cream [Myco Biotic],S,,NULL,,1053755,Drug,RxNorm,Branded Drug Form
40234695,TRUE,,nystatin / triamcinolone Topical Cream [Myco-Triacet],S,,NULL,,1053760,Drug,RxNorm,Branded Drug Form
40234696,TRUE,,nystatin / triamcinolone Topical Cream [Mycogen],S,,NULL,,1053763,Drug,RxNorm,Branded Drug Form
40234697,TRUE,,nystatin / triamcinolone Topical Cream [Mycolog],S,,NULL,,1053767,Drug,RxNorm,Branded Drug Form
40234698,TRUE,,nystatin / triamcinolone Topical Cream [Tri-Statin],S,,NULL,,1053771,Drug,RxNorm,Branded Drug Form
40234699,TRUE,,nystatin / triamcinolone Topical Ointment [Myco Biotic],S,,NULL,,1053700,Drug,RxNorm,Branded Drug Form
40234700,TRUE,,nystatin / triamcinolone Topical Ointment [Myco-Triacet],S,,NULL,,1053704,Drug,RxNorm,Branded Drug Form
40234701,TRUE,,nystatin / triamcinolone Topical Ointment [Mycogen],S,,NULL,,1053711,Drug,RxNorm,Branded Drug Form
40234702,TRUE,,nystatin / triamcinolone Topical Ointment [Mycolog],S,,NULL,,1053715,Drug,RxNorm,Branded Drug Form
40234703,TRUE,,nystatin / triamcinolone Topical Ointment [Nyst-Olone],S,,NULL,,1053735,Drug,RxNorm,Branded Drug Form
40234704,TRUE,,nystatin / triamcinolone Topical Ointment [Tri-Statin],S,,NULL,,1053739,Drug,RxNorm,Branded Drug Form
40234705,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,S,,NULL,,1053697,Drug,RxNorm,Clinical Drug
40234706,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myco Biotic],S,,NULL,,1053701,Drug,RxNorm,Branded Drug
40234707,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myco-Triacet],S,,NULL,,1053705,Drug,RxNorm,Branded Drug
40234708,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mycogen],S,,NULL,,1053712,Drug,RxNorm,Branded Drug
40234709,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mycolog],S,,NULL,,1053716,Drug,RxNorm,Branded Drug
40234710,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Myocidin],S,,NULL,,1085100,Drug,RxNorm,Branded Drug
40234711,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Mytrex],S,,NULL,,1085121,Drug,RxNorm,Branded Drug
40234712,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [N.T.A.],S,,NULL,,1085146,Drug,RxNorm,Branded Drug
40234713,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Nyst-Olone],S,,NULL,,1053736,Drug,RxNorm,Branded Drug
40234714,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment [Tri-Statin],S,,NULL,,1053740,Drug,RxNorm,Branded Drug
40234715,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myco Biotic],S,,NULL,,1053699,Drug,RxNorm,Branded Drug Comp
40234716,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myco-Triacet],S,,NULL,,1053703,Drug,RxNorm,Branded Drug Comp
40234720,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mycogen],S,,NULL,,1053710,Drug,RxNorm,Branded Drug Comp
40234721,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mycolog],S,,NULL,,1053714,Drug,RxNorm,Branded Drug Comp
40234722,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Myocidin],S,,NULL,,1085099,Drug,RxNorm,Branded Drug Comp
40234723,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Mytrex],S,,NULL,,1085120,Drug,RxNorm,Branded Drug Comp
40234724,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [N.T.A.],S,,NULL,,1085145,Drug,RxNorm,Branded Drug Comp
40234725,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Nyst-Olone],S,,NULL,,1053734,Drug,RxNorm,Branded Drug Comp
40234726,TRUE,,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG [Tri-Statin],S,,NULL,,1053738,Drug,RxNorm,Branded Drug Comp
40234727,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream,S,,NULL,,1053753,Drug,RxNorm,Clinical Drug
40234728,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycasone],S,,NULL,,1085628,Drug,RxNorm,Branded Drug
40234729,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Myco Biotic],S,,NULL,,1053756,Drug,RxNorm,Branded Drug
40234730,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Myco-Triacet],S,,NULL,,1053761,Drug,RxNorm,Branded Drug
40234731,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycogen],S,,NULL,,1053764,Drug,RxNorm,Branded Drug
40234732,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycolog],S,,NULL,,1053768,Drug,RxNorm,Branded Drug
40234733,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mycomar],S,,NULL,,1085630,Drug,RxNorm,Branded Drug
40234734,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Mytrex],S,,NULL,,1085612,Drug,RxNorm,Branded Drug
40234735,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [N.T.A.],S,,NULL,,1085614,Drug,RxNorm,Branded Drug
40234736,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Tri-Statin],S,,NULL,,1053772,Drug,RxNorm,Branded Drug
40234737,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycasone],S,,NULL,,1085627,Drug,RxNorm,Branded Drug Comp
40234738,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Myco Biotic],S,,NULL,,1053754,Drug,RxNorm,Branded Drug Comp
40234739,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Myco-Triacet],S,,NULL,,1053759,Drug,RxNorm,Branded Drug Comp
40234740,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycogen],S,,NULL,,1053762,Drug,RxNorm,Branded Drug Comp
40234741,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycolog],S,,NULL,,1053766,Drug,RxNorm,Branded Drug Comp
40234742,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mycomar],S,,NULL,,1085629,Drug,RxNorm,Branded Drug Comp
40234743,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Mytrex],S,,NULL,,1085611,Drug,RxNorm,Branded Drug Comp
40234744,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [N.T.A.],S,,NULL,,1085613,Drug,RxNorm,Branded Drug Comp
40234745,TRUE,,nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML [Tri-Statin],S,,NULL,,1053770,Drug,RxNorm,Branded Drug Comp
40234764,TRUE,,neomycin 3.5 MG/ML / triamcinolone acetonide 1 MG/ML Otic Solution,S,,NULL,,1086278,Drug,RxNorm,Clinical Drug
40234790,TRUE,,triamcinolone diacetate 0.4 MG/ML,S,,NULL,,1086325,Drug,RxNorm,Clinical Drug Comp
40234791,TRUE,,triamcinolone diacetate 0.4 MG/ML Oral Solution,S,,NULL,,1086326,Drug,RxNorm,Clinical Drug
40234792,TRUE,,triamcinolone diacetate 0.8 MG/ML,S,,NULL,,1086327,Drug,RxNorm,Clinical Drug Comp
40234793,TRUE,,triamcinolone diacetate 0.8 MG/ML Oral Solution,S,,NULL,,1086328,Drug,RxNorm,Clinical Drug
40234794,TRUE,,triamcinolone diacetate 10 MG/ML,S,,NULL,,1086335,Drug,RxNorm,Clinical Drug Comp
40234795,TRUE,,triamcinolone diacetate 10 MG/ML Injectable Suspension,S,,NULL,,1086336,Drug,RxNorm,Clinical Drug
40234796,TRUE,,triamcinolone diacetate 25 MG/ML,S,,NULL,,1085665,Drug,RxNorm,Clinical Drug Comp
40234797,TRUE,,triamcinolone diacetate 25 MG/ML Injectable Suspension,S,,NULL,,1085666,Drug,RxNorm,Clinical Drug
40234798,TRUE,,triamcinolone diacetate 25 MG/ML Injectable Suspension [Aristocort],S,,NULL,,1085691,Drug,RxNorm,Branded Drug
40234799,TRUE,,triamcinolone diacetate 25 MG/ML [Aristocort],S,,NULL,,1085689,Drug,RxNorm,Branded Drug Comp
40234800,TRUE,,triamcinolone diacetate 40 MG/ML,S,,NULL,,1085679,Drug,RxNorm,Clinical Drug Comp
40234801,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension,S,,NULL,,1085680,Drug,RxNorm,Clinical Drug
40234802,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Amcort],S,,NULL,,1086006,Drug,RxNorm,Branded Drug
40234803,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Aristocort],S,,NULL,,1085693,Drug,RxNorm,Branded Drug
40234804,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cinolone],S,,NULL,,1086030,Drug,RxNorm,Branded Drug
40234805,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Clinacort],S,,NULL,,1086033,Drug,RxNorm,Branded Drug
40234806,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Cortilone],S,,NULL,,1086235,Drug,RxNorm,Branded Drug
40234807,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [TDS Forte],S,,NULL,,1086251,Drug,RxNorm,Branded Drug
40234808,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Triam],S,,NULL,,1086095,Drug,RxNorm,Branded Drug
40234809,TRUE,,triamcinolone diacetate 40 MG/ML Injectable Suspension [Tristoject],S,,NULL,,1086265,Drug,RxNorm,Branded Drug
40234810,TRUE,,triamcinolone diacetate 40 MG/ML [Amcort],S,,NULL,,1086005,Drug,RxNorm,Branded Drug Comp
40234811,TRUE,,triamcinolone diacetate 40 MG/ML [Aristocort],S,,NULL,,1085692,Drug,RxNorm,Branded Drug Comp
40234812,TRUE,,triamcinolone diacetate 40 MG/ML [Cinolone],S,,NULL,,1086029,Drug,RxNorm,Branded Drug Comp
40234813,TRUE,,triamcinolone diacetate 40 MG/ML [Clinacort],S,,NULL,,1086032,Drug,RxNorm,Branded Drug Comp
40234814,TRUE,,triamcinolone diacetate 40 MG/ML [Cortilone],S,,NULL,,1086234,Drug,RxNorm,Branded Drug Comp
40234815,TRUE,,triamcinolone diacetate 40 MG/ML [TDS Forte],S,,NULL,,1086250,Drug,RxNorm,Branded Drug Comp
40234816,TRUE,,triamcinolone diacetate 40 MG/ML [Triam],S,,NULL,,1086094,Drug,RxNorm,Branded Drug Comp
40234817,TRUE,,triamcinolone diacetate 40 MG/ML [Tristoject],S,,NULL,,1086264,Drug,RxNorm,Branded Drug Comp
40234818,TRUE,,triamcinolone hexacetonide 20 MG/ML,S,,NULL,,1085995,Drug,RxNorm,Clinical Drug Comp
40234819,TRUE,,triamcinolone hexacetonide 20 MG/ML Injectable Suspension,S,,NULL,,1085996,Drug,RxNorm,Clinical Drug
40234820,TRUE,,triamcinolone hexacetonide 20 MG/ML Injectable Suspension [Aristospan],S,,NULL,,1085998,Drug,RxNorm,Branded Drug
40234821,TRUE,,triamcinolone hexacetonide 20 MG/ML [Aristospan],S,,NULL,,1085997,Drug,RxNorm,Branded Drug Comp
40234822,TRUE,,triamcinolone hexacetonide 5 MG/ML,S,,NULL,,1085991,Drug,RxNorm,Clinical Drug Comp
40234823,TRUE,,triamcinolone hexacetonide 5 MG/ML Injectable Suspension,S,,NULL,,1085992,Drug,RxNorm,Clinical Drug
40234824,TRUE,,triamcinolone hexacetonide 5 MG/ML Injectable Suspension [Aristospan],S,,NULL,,1085994,Drug,RxNorm,Branded Drug
40234825,TRUE,,triamcinolone hexacetonide 5 MG/ML [Aristospan],S,,NULL,,1085993,Drug,RxNorm,Branded Drug Comp
40235895,TRUE,,triamcinolone acetonide 0.0005 MG/MG,S,,NULL,,1090640,Drug,RxNorm,Clinical Drug Comp
40235896,TRUE,,triamcinolone acetonide 0.0005 MG/MG Topical Ointment,S,,NULL,,1090641,Drug,RxNorm,Clinical Drug
40239005,TRUE,,triamcinolone acetonide 0.0005 MG/MG Topical Ointment [Trianex],S,,NULL,,1110806,Drug,RxNorm,Branded Drug
40239006,TRUE,,triamcinolone acetonide 0.0005 MG/MG [Trianex],S,,NULL,,1110804,Drug,RxNorm,Branded Drug Comp
40239007,TRUE,,triamcinolone acetonide 0.001 MG/MG [Adcortyl],S,,NULL,,1110471,Drug,RxNorm,Branded Drug Comp
40239008,TRUE,,triamcinolone acetonide 0.001 MG/MG [Ledercort],S,,NULL,,1110482,Drug,RxNorm,Branded Drug Comp
40144037,TRUE,,fluticasone Metered Dose Inhaler,S,,NULL,,746403,Drug,RxNorm,Clinical Drug Form
40144038,TRUE,,fluticasone Metered Dose Inhaler [Flovent],S,,NULL,,746412,Drug,RxNorm,Branded Drug Form
40148769,TRUE,,triamcinolone Topical Cream [Zytopic],S,,NULL,,763299,Drug,RxNorm,Branded Drug Form
40152662,TRUE,,ciclesonide Metered Dose Inhaler,S,,NULL,,799033,Drug,RxNorm,Clinical Drug Form
40152663,TRUE,,ciclesonide Metered Dose Inhaler [Alvesco],S,,NULL,,799036,Drug,RxNorm,Branded Drug Form
40154093,TRUE,,triamcinolone Prefilled Syringe [Trivaris],S,,NULL,,805774,Drug,RxNorm,Branded Drug Form
42705815,TRUE,,ciclesonide 0.037 MG/ACTUAT,S,,NULL,,1242797,Drug,RxNorm,Clinical Drug Comp
42705817,TRUE,,ciclesonide 0.037 MG/ACTUAT [Zetonna],S,,NULL,,1242800,Drug,RxNorm,Branded Drug Comp
42706341,TRUE,,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],S,,NULL,,1246289,Drug,RxNorm,Branded Drug Comp
42706348,TRUE,,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],S,,NULL,,1246305,Drug,RxNorm,Branded Drug Comp
42706350,TRUE,,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT [Dulera],S,,NULL,,1246309,Drug,RxNorm,Branded Drug Comp
42706351,TRUE,,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT [Dulera],S,,NULL,,1246312,Drug,RxNorm,Branded Drug Comp
42708201,TRUE,,budesonide 3 MG Delayed Release Oral Capsule,S,,NULL,,1244214,Drug,RxNorm,Clinical Drug
42708202,TRUE,,budesonide 3 MG Delayed Release Oral Capsule [Entocort],S,,NULL,,1244215,Drug,RxNorm,Branded Drug
42708504,TRUE,,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,1246288,Drug,RxNorm,Quant Clinical Drug
42708505,TRUE,,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],S,,NULL,,1246290,Drug,RxNorm,Quant Branded Drug
42708508,TRUE,,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,S,,NULL,,1246304,Drug,RxNorm,Quant Clinical Drug
