concept_id,keep_entry_in_codeset,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
45892461,NA,14 ACTUAT budesonide 2 MG/ACTUAT Rectal Foam [Uceris],Drug,RxNorm,Quant Branded Drug,S,1596778,2015-03-02,2099-12-31,NULL
792485,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1945039,2018-02-05,2099-12-31,NULL
792490,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],Drug,RxNorm,Quant Branded Drug,S,1945044,2018-02-05,2099-12-31,NULL
43531861,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1424899,2013-07-01,2099-12-31,NULL
45775246,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Quant Branded Drug,S,1539891,2014-12-01,2099-12-31,NULL
45776183,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1547663,2014-12-01,2099-12-31,NULL
45776184,NA,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity],Drug,RxNorm,Quant Branded Drug,S,1547664,2014-12-01,2099-12-31,NULL
37003602,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2395769,2021-01-04,2099-12-31,NULL
37003603,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],Drug,RxNorm,Quant Branded Drug,S,2395771,2021-01-04,2099-12-31,NULL
46234368,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1648783,2015-07-06,2099-12-31,NULL
46234370,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Quant Branded Drug,S,1648785,2015-07-06,2099-12-31,NULL
45776186,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1547666,2014-12-01,2099-12-31,NULL
45776297,NA,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],Drug,RxNorm,Quant Branded Drug,S,1547668,2014-12-01,2099-12-31,NULL
40169242,NA,14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896161,2010-01-31,2099-12-31,NULL
40169243,NA,14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896165,2010-01-31,2099-12-31,NULL
40169244,NA,14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896186,2010-01-31,2099-12-31,NULL
40169245,NA,14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896190,2010-01-31,2099-12-31,NULL
40169246,NA,14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896218,2010-01-31,2099-12-31,NULL
40169247,NA,14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896222,2010-01-31,2099-12-31,NULL
19127768,NA,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,746810,2007-12-30,2099-12-31,NULL
905271,NA,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,746811,2007-12-30,2099-12-31,NULL
40233219,NA,2 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,1086276,2011-02-06,2099-12-31,NULL
36031142,NA,2 ML triamcinolone hexacetonide 20 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,2539176,2021-05-03,2099-12-31,NULL
36031143,NA,2 ML triamcinolone hexacetonide 20 MG/ML Injection [Hexatrione],Drug,RxNorm,Quant Branded Drug,S,2539181,2021-05-03,2099-12-31,NULL
40173436,NA,200 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,966623,2010-04-04,2099-12-31,NULL
40173437,NA,200 ACTUAT beclomethasone dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,966548,2010-04-04,2099-12-31,NULL
40173438,NA,200 ACTUAT beclomethasone dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler [Beclovent],Drug,RxNorm,Quant Branded Drug,S,966550,2010-04-04,2099-12-31,NULL
40173439,NA,200 ACTUAT beclomethasone dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler [Vanceril],Drug,RxNorm,Quant Branded Drug,S,966562,2010-04-04,2099-12-31,NULL
44814273,NA,200 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1490780,2014-04-07,2099-12-31,NULL
40173442,NA,200 ACTUAT beclomethasone dipropionate 0.084 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,966564,2010-04-04,2099-12-31,NULL
40173443,NA,200 ACTUAT beclomethasone dipropionate 0.084 MG/ACTUAT Metered Dose Inhaler [Vanceril],Drug,RxNorm,Quant Branded Drug,S,966566,2010-04-04,2099-12-31,NULL
37499789,NA,24 HR budesonide 6 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,2269305,2020-05-04,2099-12-31,NULL
37499791,NA,24 HR budesonide 6 MG Extended Release Oral Capsule [Ortikos],Drug,RxNorm,Quant Branded Drug,S,2273107,2020-05-04,2099-12-31,NULL
37499790,NA,24 HR budesonide 9 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,2269307,2020-05-04,2099-12-31,NULL
37499792,NA,24 HR budesonide 9 MG Extended Release Oral Capsule [Ortikos],Drug,RxNorm,Quant Branded Drug,S,2273110,2020-05-04,2099-12-31,NULL
43012434,NA,24 HR budesonide 9 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,1366550,2013-02-04,2099-12-31,NULL
43012435,NA,24 HR budesonide 9 MG Extended Release Oral Tablet [Uceris],Drug,RxNorm,Quant Branded Drug,S,1366556,2013-02-04,2099-12-31,NULL
40233212,NA,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1085805,2011-02-06,2099-12-31,NULL
40233213,NA,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort],Drug,RxNorm,Quant Branded Drug,S,1085807,2011-02-06,2099-12-31,NULL
40233214,NA,240 ACTUAT triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1086366,2011-02-06,2099-12-31,NULL
37003575,NA,28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2387326,2021-01-04,2099-12-31,NULL
37003576,NA,28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri],Drug,RxNorm,Quant Branded Drug,S,2387328,2021-01-04,2099-12-31,NULL
40169200,NA,28 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896028,2010-01-31,2099-12-31,NULL
40169201,NA,28 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896029,2010-01-31,2099-12-31,NULL
40169202,NA,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896174,2010-01-31,2099-12-31,NULL
40169203,NA,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896175,2010-01-31,2099-12-31,NULL
40169204,NA,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896030,2010-01-31,2099-12-31,NULL
40169205,NA,28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896031,2010-01-31,2099-12-31,NULL
40169206,NA,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896192,2010-01-31,2099-12-31,NULL
40169207,NA,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896193,2010-01-31,2099-12-31,NULL
40242513,NA,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1148645,2011-10-02,2099-12-31,NULL
40242514,NA,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,1148646,2011-10-02,2099-12-31,NULL
40169208,NA,28 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896225,2010-01-31,2099-12-31,NULL
40169209,NA,28 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896226,2010-01-31,2099-12-31,NULL
1510779,NA,30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2045377,2018-07-02,2099-12-31,NULL
1510780,NA,30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity],Drug,RxNorm,Quant Branded Drug,S,2045382,2018-07-02,2099-12-31,NULL
792493,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1945047,2018-02-05,2099-12-31,NULL
792494,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],Drug,RxNorm,Quant Branded Drug,S,1945048,2018-02-05,2099-12-31,NULL
43531871,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1424889,2013-07-01,2099-12-31,NULL
45775248,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Quant Branded Drug,S,1539893,2014-12-01,2099-12-31,NULL
45776178,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1547658,2014-12-01,2099-12-31,NULL
45776180,NA,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity],Drug,RxNorm,Quant Branded Drug,S,1547660,2014-12-01,2099-12-31,NULL
37003604,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,2395774,2021-01-04,2099-12-31,NULL
37003605,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy],Drug,RxNorm,Quant Branded Drug,S,2395775,2021-01-04,2099-12-31,NULL
46234373,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1648788,2015-07-06,2099-12-31,NULL
46234374,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],Drug,RxNorm,Quant Branded Drug,S,1648789,2015-07-06,2099-12-31,NULL
45776300,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1547671,2014-12-01,2099-12-31,NULL
45776301,NA,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],Drug,RxNorm,Quant Branded Drug,S,1547672,2014-12-01,2099-12-31,NULL
19129676,NA,30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,790283,2008-04-27,2099-12-31,NULL
19129677,NA,30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,790284,2008-04-27,2099-12-31,NULL
905292,NA,30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,746812,2007-12-30,2099-12-31,NULL
905293,NA,30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,746813,2007-12-30,2099-12-31,NULL
44814258,NA,50 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1490658,2014-04-07,2099-12-31,NULL
44814259,NA,50 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar],Drug,RxNorm,Quant Branded Drug,S,1490659,2014-04-07,2099-12-31,NULL
42708514,NA,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1246314,2012-05-07,2099-12-31,NULL
42708515,NA,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],Drug,RxNorm,Quant Branded Drug,S,1246315,2012-05-07,2099-12-31,NULL
40173447,NA,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,966527,2010-04-04,2099-12-31,NULL
40173448,NA,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],Drug,RxNorm,Quant Branded Drug,S,966529,2010-04-04,2099-12-31,NULL
42708516,NA,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1246316,2012-05-07,2099-12-31,NULL
42708517,NA,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],Drug,RxNorm,Quant Branded Drug,S,1246317,2012-05-07,2099-12-31,NULL
19130453,NA,60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,799038,2008-07-27,2099-12-31,NULL
19130455,NA,60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco],Drug,RxNorm,Quant Branded Drug,S,799040,2008-07-27,2099-12-31,NULL
19130450,NA,60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,799034,2008-07-27,2099-12-31,NULL
19130452,NA,60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco],Drug,RxNorm,Quant Branded Drug,S,799037,2008-07-27,2099-12-31,NULL
40169260,NA,60 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896008,2010-01-31,2099-12-31,NULL
40169261,NA,60 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896009,2010-01-31,2099-12-31,NULL
40169262,NA,60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896231,2010-01-31,2099-12-31,NULL
40169263,NA,60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896235,2010-01-31,2099-12-31,NULL
40169264,NA,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896018,2010-01-31,2099-12-31,NULL
40169267,NA,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896019,2010-01-31,2099-12-31,NULL
1593840,NA,60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1918209,2017-08-07,2099-12-31,NULL
1593842,NA,60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Quant Branded Drug,S,1918211,2017-08-07,2099-12-31,NULL
793936,NA,60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1941611,2018-02-05,2099-12-31,NULL
793938,NA,60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Quant Branded Drug,S,1941613,2018-02-05,2099-12-31,NULL
40169269,NA,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896184,2010-01-31,2099-12-31,NULL
40169270,NA,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896185,2010-01-31,2099-12-31,NULL
1366746,NA,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110510,2019-04-01,2099-12-31,NULL
40169271,NA,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896021,2010-01-31,2099-12-31,NULL
40169272,NA,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896023,2010-01-31,2099-12-31,NULL
40169273,NA,60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896010,2010-01-31,2099-12-31,NULL
40169274,NA,60 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896011,2010-01-31,2099-12-31,NULL
1593825,NA,60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1918194,2017-08-07,2099-12-31,NULL
1593830,NA,60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Quant Branded Drug,S,1918199,2017-08-07,2099-12-31,NULL
793912,NA,60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1941531,2018-02-05,2099-12-31,NULL
793917,NA,60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Quant Branded Drug,S,1941536,2018-02-05,2099-12-31,NULL
40169275,NA,60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896239,2010-01-31,2099-12-31,NULL
40169276,NA,60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896243,2010-01-31,2099-12-31,NULL
40169277,NA,60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896012,2010-01-31,2099-12-31,NULL
40169278,NA,60 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896013,2010-01-31,2099-12-31,NULL
40169279,NA,60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896267,2010-01-31,2099-12-31,NULL
40169280,NA,60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896271,2010-01-31,2099-12-31,NULL
1593834,NA,60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1918203,2017-08-07,2099-12-31,NULL
1593836,NA,60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo],Drug,RxNorm,Quant Branded Drug,S,1918205,2017-08-07,2099-12-31,NULL
793931,NA,60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1941605,2018-02-05,2099-12-31,NULL
793933,NA,60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler [Armonair],Drug,RxNorm,Quant Branded Drug,S,1941607,2018-02-05,2099-12-31,NULL
40169281,NA,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896209,2010-01-31,2099-12-31,NULL
40169282,NA,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896212,2010-01-31,2099-12-31,NULL
1366747,NA,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110513,2019-04-01,2099-12-31,NULL
40169283,NA,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896025,2010-01-31,2099-12-31,NULL
40169284,NA,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],Drug,RxNorm,Quant Branded Drug,S,896027,2010-01-31,2099-12-31,NULL
40169285,NA,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896228,2010-01-31,2099-12-31,NULL
40169286,NA,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Drug,RxNorm,Quant Branded Drug,S,896229,2010-01-31,2099-12-31,NULL
1366748,NA,60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela],Drug,RxNorm,Quant Branded Drug,S,2110516,2019-04-01,2099-12-31,NULL
46276021,NA,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1660933,2015-09-08,2099-12-31,NULL
46276022,NA,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],Drug,RxNorm,Quant Branded Drug,S,1660934,2015-09-08,2099-12-31,NULL
46276023,NA,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,1660937,2015-09-08,2099-12-31,NULL
46276024,NA,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],Drug,RxNorm,Quant Branded Drug,S,1660938,2015-09-08,2099-12-31,NULL
905294,NA,60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,746814,2007-12-30,2099-12-31,NULL
905295,NA,60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,746815,2007-12-30,2099-12-31,NULL
19129673,NA,7 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,790278,2008-04-27,2099-12-31,NULL
19129675,NA,7 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],Drug,RxNorm,Quant Branded Drug,S,790280,2008-04-27,2099-12-31,NULL
40173452,NA,80 ACTUAT beclomethasone dipropionate 0.042 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,966635,2010-04-04,2099-12-31,NULL
