Concept Name,Concept Id,Valid Start Date,Invalid Reason,Vocabulary Id,Concept Code,Concept Class Id,Standard Concept,Concept Name,Domain Id,Valid End Date
"methylprednisolone sodium succinate 2g/30.6mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",2517874,1959-04-02,,NDC,000090850,9-digit NDC,,"methylprednisolone sodium succinate 2g/30.6mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 2000 MG Injection [Solu-Medrol],2519227,2020-01-01,,NDC,00009085001,11-digit NDC,,methylprednisolone 2000 MG Injection [Solu-Medrol],Drug,2099-12-31
Methylprednisolone 65.3 MG/ML Injectable Solution,45247277,2007-06-01,D,NDC,00009098801,11-digit NDC,,Methylprednisolone 65.3 MG/ML Injectable Solution,Drug,2011-01-01
"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE, INTRALESIONAL; INTRAMUSCULAR; INTRASYNOV INJECTION, SUSPENSION",45298654,1959-05-28,,NDC,000093073,9-digit NDC,,"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE, INTRALESIONAL; INTRAMUSCULAR; INTRASYNOV INJECTION, SUSPENSION",Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],45213082,2016-04-01,,NDC,00009307301,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],45178685,2016-04-01,,NDC,00009307303,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],45213083,2016-04-01,,NDC,00009307322,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],45281495,2016-04-01,,NDC,00009307323,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44889450,2007-06-01,D,NDC,00009332701,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44923605,2007-06-01,D,NDC,00009332702,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet [Medrol],45264507,2011-11-01,D,NDC,00009354701,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet [Medrol],Drug,2015-09-01
Methylprednisolone 4 MG Oral Tablet,45008778,2007-06-01,D,NDC,00068004201,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44872605,2007-06-01,D,NDC,00068004221,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 125 MG/ML Injectable Solution [A-MethaPred],45008897,2008-05-01,D,NDC,00074563108,11-digit NDC,,Methylprednisolone 125 MG/ML Injectable Solution [A-MethaPred],Drug,2011-01-01
Methylprednisolone 40 MG/ML Injectable Solution [A-MethaPred],45162181,2007-06-01,D,NDC,00074568401,11-digit NDC,,Methylprednisolone 40 MG/ML Injectable Solution [A-MethaPred],Drug,2009-01-01
Methylprednisolone 62.5 MG/ML Injectable Solution [A-MethaPred],45282023,2007-06-01,D,NDC,00074568502,11-digit NDC,,Methylprednisolone 62.5 MG/ML Injectable Solution [A-MethaPred],Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45009181,2007-06-01,D,NDC,00102332021,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone sodium su 125mg/vial powder for injection,40571180,2003-07-31,U,SNOMED,400285002,Pharma/Biol Product,,Methylprednisolone sodium su 125mg/vial powder for injection,Drug,2005-07-31
Methylprednisolone acetate 40mg/mL injection suspension 3mL vial,4155586,2002-01-31,U,SNOMED,325399008,Pharma/Biol Product,,Methylprednisolone acetate 40mg/mL injection suspension 3mL vial,Drug,2018-07-31
Methylprednisolone acetate 40mg/mL injection suspension 1mL vial,4157142,2002-01-31,U,SNOMED,325422008,Pharma/Biol Product,,Methylprednisolone acetate 40mg/mL injection suspension 1mL vial,Drug,2018-07-31
Methylprednisolone acetate 40mg/mL injection suspension 2mL vial,4158360,2002-01-31,U,SNOMED,325423003,Pharma/Biol Product,,Methylprednisolone acetate 40mg/mL injection suspension 2mL vial,Drug,2018-07-31
"RAYOS - prednisone tablet, delayed release",45637152,2020-09-16,,SPL,281ab967-7565-4bef-9c0c-a646589c671e,Prescription Drug,C,"RAYOS - prednisone tablet, delayed release",Drug,2099-12-31
Medrol,45620122,1970-01-01,,SPL,13b17869-9c9a-42c6-9870-d743cc7506f8,SPL,,Medrol,Drug,2099-12-31
"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",45636513,2020-12-21,,SPL,091d865c-6881-43fc-b7e9-4b1abdd6b055,Prescription Drug,C,"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",Drug,2099-12-31
Methylprednisolone 62.5 MG/ML Injectable Solution,44861985,2016-04-01,D,NDC,21695058710,11-digit NDC,,Methylprednisolone 62.5 MG/ML Injectable Solution,Drug,2016-10-01
"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",45650390,2014-11-05,,SPL,8e9ff305-0e0c-414e-add1-df9491bd94c1,Prescription Drug,C,"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45819700,1997-10-31,,NDC,425490522,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45068010,2012-06-01,D,NDC,42549052221,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2019-06-01
METHYLPREDNISOLONE - methylprednisolone tablet,45693283,2013-02-13,,SPL,473c90f1-9670-464a-ba13-da5f70415432,Prescription Drug,C,METHYLPREDNISOLONE - methylprednisolone tablet,Drug,2099-12-31
Solu-Medrol,45681767,1970-01-01,,SPL,317c97fe-1cd1-4b58-80e6-1a0ee4890fe9,SPL,,Solu-Medrol,Drug,2099-12-31
METHYLPREDNISOLONE - methylprednisolone tablet,45703989,2018-04-16,,SPL,32ca7128-ca03-4e79-9db5-f3e8b9201a79,Prescription Drug,C,METHYLPREDNISOLONE - methylprednisolone tablet,Drug,2099-12-31
"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",45626265,2014-04-21,,SPL,339fbafd-0950-4ca1-843e-76cbcf9487cd,Prescription Drug,C,"SOLU-MEDROL - methylprednisolone sodium succinate injection, powder, for solution",Drug,2099-12-31
MEDROL - methylprednisole tablet,45660119,2010-04-01,,SPL,4c0dd824-b099-47c3-aaf5-f6ddb873b3ee,Prescription Drug,C,MEDROL - methylprednisole tablet,Drug,2099-12-31
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45336437,2008-08-01,D,NDC,00904217519,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2012-12-01
Methylprednisolone 4 MG Oral Tablet,44841838,2007-06-01,D,NDC,00904217560,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-12-01
methylprednisolone 16mg/1 ORAL TABLET,45637219,2012-09-12,,SPL,2b664604-2426-4739-ad47-c487c569a2fe,Prescription Drug,C,methylprednisolone 16mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45665443,1997-10-31,,SPL,448b3e50-18ea-438d-95f3-fa7015458a26,Prescription Drug,C,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 40 MG/ML Injectable Solution,44912110,2007-08-01,D,NDC,10130020910,11-digit NDC,,Methylprednisolone 40 MG/ML Injectable Solution,Drug,2012-06-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45321176,2009-10-01,D,NDC,10544032221,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2013-07-01
"A-METHAPRED - methylprednisolone sodium succinate injection, powder, lyophilized, for solution",45665745,2014-06-30,,SPL,532f0c6c-cd76-44d1-27b7-581cee86bc34,Prescription Drug,C,"A-METHAPRED - methylprednisolone sodium succinate injection, powder, lyophilized, for solution",Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45656306,2009-10-15,,SPL,9775e04f-8420-43ac-9a43-17d6bc263167,Prescription Drug,C,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Solu-Medrol,45628662,1970-01-01,,SPL,a0b4fadf-f5f3-4e9c-8dd1-cd75b2a6185a,SPL,,Solu-Medrol,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,36190828,1997-10-31,,NDC,458650417,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,36184254,2018-09-01,,NDC,45865041721,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,44949070,2011-09-01,,NDC,45865041730,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,44863824,2011-09-01,,NDC,45865041751,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45034121,2011-09-01,,NDC,45865041760,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45341128,2011-09-01,,NDC,45865041790,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45051174,2007-06-01,D,NDC,46193060401,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45051175,2007-06-01,D,NDC,46193060405,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
methylprednisolone 4mg/1 ORAL TABLET,45825931,2018-03-07,,NDC,493490750,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45102546,2013-02-01,D,NDC,49349075005,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2018-10-01
Methylprednisolone 125 MG/ML Injectable Solution [Solu-Medrol],45290571,2016-04-01,D,NDC,49349084041,11-digit NDC,,Methylprednisolone 125 MG/ML Injectable Solution [Solu-Medrol],Drug,2016-11-01
methylprednisolone 4mg/1 ORAL TABLET,45826041,2012-03-01,,NDC,493490884,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45017447,2012-04-01,D,NDC,49349088405,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2016-10-01
methylprednisolone acetate 40 MG/ML Injectable Suspension [Depo-Medrol],45068750,2016-04-01,D,NDC,49349094801,11-digit NDC,,methylprednisolone acetate 40 MG/ML Injectable Suspension [Depo-Medrol],Drug,2017-03-01
methylprednisolone 4mg/1 ORAL TABLET,45826105,2012-07-18,,NDC,493490957,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol],45341542,2013-03-01,D,NDC,49349095705,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet [Medrol],Drug,2018-11-01
methylprednisolone 4mg/1 ORAL TABLET,45826114,2012-04-18,,NDC,493490969,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44932634,2012-08-01,D,NDC,49349096905,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2018-11-01
"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",44476674,2017-06-16,,NDC,498360011,9-digit NDC,,"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",Drug,2099-12-31
"P-CARE D40 - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",36482375,1959-05-28,,NDC,49836001117,11-digit NDC,,"P-CARE D40 - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",Drug,2099-12-31
"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",44476675,2017-06-16,,NDC,498360012,9-digit NDC,,"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",Drug,2099-12-31
"P-CARE D40G - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",36492669,1959-05-28,,NDC,49836001219,11-digit NDC,,"P-CARE D40G - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",Drug,2099-12-31
"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",44476677,2017-06-16,,NDC,498360014,9-digit NDC,,"methylprednisolone acetate, povidone-iodine, isopropyl alcohol KIT",Drug,2099-12-31
"P-CARE D80 - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",36484678,1959-05-28,,NDC,49836001418,11-digit NDC,,"P-CARE D80 - methylprednisolone acetate, povidone-iodine, isopropyl alcohol kit",Drug,2099-12-31
Methylprednisolone 16 MG Oral Tablet,45119410,2007-06-01,D,NDC,48817730101,11-digit NDC,,Methylprednisolone 16 MG Oral Tablet,Drug,2011-01-01
methylprednisole 4mg/1 ORAL TABLET [medrol],45809740,1957-10-24,,NDC,165900879,9-digit NDC,,methylprednisole 4mg/1 ORAL TABLET [medrol],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet [Medrol],45270906,2010-02-01,D,NDC,16590087921,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet [Medrol],Drug,2019-06-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45201876,2008-08-01,D,NDC,11845012019,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45133703,2007-08-01,D,NDC,13411039521,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
methylprednisolone 4mg/1 ORAL TABLET,45655132,1998-12-22,,SPL,62ce959a-23dc-4eed-826a-947e53f384a4,Prescription Drug,C,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45322090,2007-06-01,D,NDC,17236019901,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45219670,2009-12-01,D,NDC,18837008621,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2012-12-01
methylprednisolone 4mg/1 ORAL TABLET,45810861,1997-10-31,,NDC,216950080,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45236906,2009-12-01,D,NDC,21695008021,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2019-05-01
METHYLPREDNISOLONE - methylprednisolone tablet,45703631,2019-09-09,,SPL,22dd75d6-f89a-44f7-8ca6-b64c4e9806dd,Prescription Drug,C,METHYLPREDNISOLONE - methylprednisolone tablet,Drug,2099-12-31
MEDROL - methylprednisolone tablet,45684298,2018-04-23,,SPL,a82cafa3-f540-4c15-a2e0-faafe91d0820,Prescription Drug,C,MEDROL - methylprednisolone tablet,Drug,2099-12-31
METHYLPREDNISOLONE - methylprednisolone tablet,45639860,2020-09-11,,SPL,a91f119c-9765-4a6f-b636-4470d11dc3d2,Prescription Drug,C,METHYLPREDNISOLONE - methylprednisolone tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45069566,2007-06-01,D,NDC,51285030101,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45069567,2007-06-01,D,NDC,51285030102,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2013-09-01
Methylprednisolone 4 MG Oral Tablet,44865133,2007-06-01,D,NDC,51285030104,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45052437,2007-06-01,D,NDC,51285030107,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45069568,2008-08-01,D,NDC,51285030121,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2011-01-01
Methylprednisolone 40 MG/ML Injectable Solution,44967123,2007-06-01,D,NDC,51309040103,11-digit NDC,,Methylprednisolone 40 MG/ML Injectable Solution,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45240122,2007-06-01,D,NDC,51432028203,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone 16 MG Oral Tablet,45240136,2007-06-01,D,NDC,51432083001,11-digit NDC,,Methylprednisolone 16 MG Oral Tablet,Drug,2011-01-01
methylprednisolone 4mg/1 ORAL TABLET,45831668,2003-11-07,,NDC,519910188,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44967433,2007-06-01,D,NDC,51991018801,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-09-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45376849,2008-08-01,D,NDC,51991018821,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2012-12-01
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,45052789,2008-08-01,,NDC,51991018831,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
"methylprednisolone sodium succinate 40mg/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]",45832297,2013-04-15,,NDC,521250515,9-digit NDC,,"methylprednisolone sodium succinate 40mg/1 INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]",Drug,2099-12-31
Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrol],45103805,2013-05-01,D,NDC,52125051501,11-digit NDC,,Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrol],Drug,2017-02-01
"solu-medrol 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36191883,2018-09-02,,NDC,516621263,9-digit NDC,,"solu-medrol 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
"solu-medrol 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36198475,2018-09-02,,NDC,51662126301,11-digit NDC,,"solu-medrol 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
"solu-medrol 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36191884,2018-09-02,,NDC,516621264,9-digit NDC,,"solu-medrol 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
"solu-medrol 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36198476,2018-09-02,,NDC,51662126401,11-digit NDC,,"solu-medrol 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE INJECTION, SUSPENSION",1528604,2019-12-21,,NDC,516621429,9-digit NDC,,"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE INJECTION, SUSPENSION",Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection,1529026,2020-01-01,,NDC,51662142901,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection,Drug,2099-12-31
"solu-medrol(r) methylprednisolone sodium succinat 500mg/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",2517999,2019-12-14,,NDC,516621483,9-digit NDC,,"solu-medrol(r) methylprednisolone sodium succinat 500mg/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
"solu-medrol(r) methylprednisolone sodium succinat 500mg/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",2519474,2019-12-14,,NDC,51662148301,11-digit NDC,,"solu-medrol(r) methylprednisolone sodium succinat 500mg/4mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,1566300,2019-01-17,,NDC,507420189,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,1565775,2019-02-01,,NDC,50742018901,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,1565776,2019-04-01,,NDC,50742018921,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
METHYLPREDNISOLONE 4 mg ORAL TABLET [Medrol],45665233,1970-01-01,,SPL,3b658cb6-14be-4e59-ba9b-153887bc783d,SPL,,METHYLPREDNISOLONE 4 mg ORAL TABLET [Medrol],Drug,2099-12-31
SOLU-MEDROL,45670750,1970-01-01,,SPL,3e2a2955-df81-4f56-be9f-fe169d548a03,SPL,,SOLU-MEDROL,Drug,2099-12-31
MEDROL - methylprednisolone tablet,45654201,2019-09-09,,SPL,39d5270b-d957-4821-93d6-501b7b9f02d4,Prescription Drug,C,MEDROL - methylprednisolone tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44892383,2007-06-01,D,NDC,00586051001,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
Methylprednisolone 4 MG Oral Tablet,45250159,2007-06-01,D,NDC,00586051021,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
methylprednisolone 4mg/1 ORAL TABLET,44468927,2016-05-26,,NDC,005910790,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45250174,2007-06-01,,NDC,00591079001,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,45113721,2009-08-01,,NDC,00591079021,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45164850,1998-12-22,,NDC,006034593,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,44909680,2008-08-01,,NDC,00603459315,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45352627,2007-06-01,,NDC,00603459321,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44977352,2008-04-01,D,NDC,00603459328,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-07-01
