concept_name,concept_id,valid_start_date,invalid_reason,vocabulary_id,concept_code,concept_class_id,standar_concept,concept_name,domain_id,valid_end_date
hydrocortisone 10 MG/ML,19081471,1970-01-01,,RxNorm,316057,Clinical Drug Comp,S,hydrocortisone 10 MG/ML,Drug,2099-12-31
hydrocortisone 20 MG,19081472,1970-01-01,,RxNorm,316058,Clinical Drug Comp,S,hydrocortisone 20 MG,Drug,2099-12-31
hydrocortisone 5 MG,975926,1970-01-01,,RxNorm,317387,Clinical Drug Comp,S,hydrocortisone 5 MG,Drug,2099-12-31
hydrocortisone 0.01 MG/MG,975986,1970-01-01,,RxNorm,339972,Clinical Drug Comp,S,hydrocortisone 0.01 MG/MG,Drug,2099-12-31
hydrocortisone 0.005 MG/MG,19093396,1970-01-01,,RxNorm,339990,Clinical Drug Comp,S,hydrocortisone 0.005 MG/MG,Drug,2099-12-31
hydrocortisone 0.015 MG/MG,19093652,1970-01-01,,RxNorm,340098,Clinical Drug Comp,S,hydrocortisone 0.015 MG/MG,Drug,2099-12-31
hydrocortisone 100 MG/ML,19093653,1970-01-01,,RxNorm,340099,Clinical Drug Comp,S,hydrocortisone 100 MG/ML,Drug,2099-12-31
hydrocortisone 0.025 MG/MG,19093712,1970-01-01,,RxNorm,340118,Clinical Drug Comp,S,hydrocortisone 0.025 MG/MG,Drug,2099-12-31
hydrocortisone 2.5 MG/ML,976014,1970-01-01,,RxNorm,343175,Clinical Drug Comp,S,hydrocortisone 2.5 MG/ML,Drug,2099-12-31
hydrocortisone 20 MG/ML,976015,1970-01-01,,RxNorm,343191,Clinical Drug Comp,S,hydrocortisone 20 MG/ML,Drug,2099-12-31
hydrocortisone 1.27 MG/ML,976016,1970-01-01,,RxNorm,343481,Clinical Drug Comp,S,hydrocortisone 1.27 MG/ML,Drug,2099-12-31
hydrocortisone 1.25 MG/ML,976017,1970-01-01,,RxNorm,343482,Clinical Drug Comp,S,hydrocortisone 1.25 MG/ML,Drug,2099-12-31
hydrocortisone Oral Tablet [Hydrocortone],40049702,1970-01-01,,RxNorm,369182,Branded Drug Form,S,hydrocortisone Oral Tablet [Hydrocortone],Drug,2099-12-31
hydrocortisone Oral Tablet [Cortef],40049701,1970-01-01,,RxNorm,369183,Branded Drug Form,S,hydrocortisone Oral Tablet [Cortef],Drug,2099-12-31
hydrocortisone Oral Suspension,40049698,1970-01-01,,RxNorm,370647,Clinical Drug Form,S,hydrocortisone Oral Suspension,Drug,2099-12-31
hydrocortisone Injectable Solution,40049686,1970-01-01,,RxNorm,370648,Clinical Drug Form,S,hydrocortisone Injectable Solution,Drug,2099-12-31
hydrocortisone Oral Tablet,40049700,1970-01-01,,RxNorm,370649,Clinical Drug Form,S,hydrocortisone Oral Tablet,Drug,2099-12-31
hydrocortisone Paste,40049705,1970-01-01,,RxNorm,374384,Clinical Drug Form,S,hydrocortisone Paste,Drug,2099-12-31
hydrocortisone Injectable Solution [Efcortesol],40049688,1970-01-01,,RxNorm,363566,Branded Drug Form,S,hydrocortisone Injectable Solution [Efcortesol],Drug,2099-12-31
hydrocortisone 5 MG/ML,975928,1970-01-01,,RxNorm,328348,Clinical Drug Comp,S,hydrocortisone 5 MG/ML,Drug,2099-12-31
hydrocortisone 50 MG/ML,975929,1970-01-01,,RxNorm,328774,Clinical Drug Comp,S,hydrocortisone 50 MG/ML,Drug,2099-12-31
hydrocortisone 1 MG/ML,19083661,1970-01-01,,RxNorm,329209,Clinical Drug Comp,S,hydrocortisone 1 MG/ML,Drug,2099-12-31
hydrocortisone 0.0025 MG/MG,975931,1970-01-01,,RxNorm,329448,Clinical Drug Comp,S,hydrocortisone 0.0025 MG/MG,Drug,2099-12-31
hydrocortisone 15 MG/ML,975952,1970-01-01,,RxNorm,329836,Clinical Drug Comp,S,hydrocortisone 15 MG/ML,Drug,2099-12-31
hydrocortisone 1 MG/MG,975953,1970-01-01,,RxNorm,329837,Clinical Drug Comp,S,hydrocortisone 1 MG/MG,Drug,2099-12-31
hydrocortisone 1.67 MG/ML,975954,1970-01-01,,RxNorm,329838,Clinical Drug Comp,S,hydrocortisone 1.67 MG/ML,Drug,2099-12-31
hydrocortisone 0.1 MG/MG,975955,1970-01-01,,RxNorm,329839,Clinical Drug Comp,S,hydrocortisone 0.1 MG/MG,Drug,2099-12-31
hydrocortisone 25 MG/ML,19085298,1970-01-01,,RxNorm,330460,Clinical Drug Comp,S,hydrocortisone 25 MG/ML,Drug,2099-12-31
hydrocortisone 15 MG,19085928,1970-01-01,,RxNorm,330700,Clinical Drug Comp,S,hydrocortisone 15 MG,Drug,2099-12-31
hydrocortisone 2 MG/ML,19086249,1970-01-01,,RxNorm,330825,Clinical Drug Comp,S,hydrocortisone 2 MG/ML,Drug,2099-12-31
hydrocortisone 4 MG,19088174,1970-01-01,,RxNorm,332093,Clinical Drug Comp,S,hydrocortisone 4 MG,Drug,2099-12-31
hydrocortisone Injectable Suspension [Hydrocortone Acetate],40049692,1970-01-01,,RxNorm,365629,Branded Drug Form,S,hydrocortisone Injectable Suspension [Hydrocortone Acetate],Drug,2099-12-31
hydrocortisone Oral Suspension [Cortef],40049699,1970-01-01,,RxNorm,365876,Branded Drug Form,S,hydrocortisone Oral Suspension [Cortef],Drug,2099-12-31
hydrocortisone Oral Paste [Orabase HCA],40070430,1970-01-01,,RxNorm,367443,Branded Drug Form,S,hydrocortisone Oral Paste [Orabase HCA],Drug,2099-12-31
hydrocortisone 0.0075 MG/MG,975982,1970-01-01,,RxNorm,334969,Clinical Drug Comp,S,hydrocortisone 0.0075 MG/MG,Drug,2099-12-31
hydrocortisone 40 MG,19091192,1970-01-01,,RxNorm,334970,Clinical Drug Comp,S,hydrocortisone 40 MG,Drug,2099-12-31
hydrocortisone 0.5 MG/ML,975984,1970-01-01,,RxNorm,334971,Clinical Drug Comp,S,hydrocortisone 0.5 MG/ML,Drug,2099-12-31
hydrocortisone 2.5 MG,975985,1970-01-01,,RxNorm,334972,Clinical Drug Comp,S,hydrocortisone 2.5 MG,Drug,2099-12-31
hydrocortisone 2.5 MG Oral Tablet,975588,1970-01-01,,RxNorm,249569,Clinical Drug,S,hydrocortisone 2.5 MG Oral Tablet,Drug,2099-12-31
hydrocortisone 100 MG/ML Injectable Solution,19063670,1970-01-01,,RxNorm,250788,Clinical Drug,S,hydrocortisone 100 MG/ML Injectable Solution,Drug,2099-12-31
hydrocortisone 0.01 MG/MG [Dermol HC],40243957,2011-11-06,,RxNorm,1189832,Branded Drug Comp,S,hydrocortisone 0.01 MG/MG [Dermol HC],Drug,2099-12-31
hydrocortisone 10 MG/ML [Monistat Itch Relief],40243943,2011-11-06,,RxNorm,1190615,Branded Drug Comp,S,hydrocortisone 10 MG/ML [Monistat Itch Relief],Drug,2099-12-31
hydrocortisone acetate 0.02 MG/MG,40243744,2011-11-06,,RxNorm,1191372,Clinical Drug Comp,S,hydrocortisone acetate 0.02 MG/MG,Drug,2099-12-31
aloe polysaccharide 0.01 MG/MG / hydrocortisone acetate 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin A],40243304,2011-11-06,,RxNorm,1191377,Branded Drug Comp,S,aloe polysaccharide 0.01 MG/MG / hydrocortisone acetate 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin A],Drug,2099-12-31
hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin],40243959,2011-11-06,,RxNorm,1191412,Branded Drug Comp,S,hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin],Drug,2099-12-31
hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Enzone],42705177,2012-05-07,,RxNorm,1233612,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Enzone],Drug,2099-12-31
hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],42705230,2012-05-07,,RxNorm,1234319,Branded Drug Comp,S,hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],Drug,2099-12-31
hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],42705234,2012-05-07,,RxNorm,1234335,Branded Drug Comp,S,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],Drug,2099-12-31
hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],42705245,2012-05-07,,RxNorm,1234394,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],Drug,2099-12-31
hydrocortisone acetate 25 MG/ML,42705263,2012-05-07,,RxNorm,1234505,Clinical Drug Comp,S,hydrocortisone acetate 25 MG/ML,Drug,2099-12-31
hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],42705264,2012-05-07,,RxNorm,1234507,Branded Drug Comp,S,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],Drug,2099-12-31
hydrocortisone acetate 0.01 MG/MG [Biocorneum],42705423,2012-05-07,,RxNorm,1235744,Branded Drug Comp,S,hydrocortisone acetate 0.01 MG/MG [Biocorneum],Drug,2099-12-31
hydrocortisone aceponate 1.11 MG/ML,42706151,2012-05-07,,RxNorm,1245240,Clinical Drug Comp,S,hydrocortisone aceponate 1.11 MG/ML,Drug,2099-12-31
hydrocortisone acetate 10 MG/ML [Carmol HC],42706833,2012-05-07,,RxNorm,1250485,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML [Carmol HC],Drug,2099-12-31
hydrocortisone acetate 10 MG/ML [Corticaine],42706834,2012-05-07,,RxNorm,1250487,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML [Corticaine],Drug,2099-12-31
hydrocortisone acetate 5 MG/ML [Corticaine],42706835,2012-05-07,,RxNorm,1250491,Branded Drug Comp,S,hydrocortisone acetate 5 MG/ML [Corticaine],Drug,2099-12-31
hydrocortisone acetate 10 MG/ML [Hycort],42706836,2012-05-07,,RxNorm,1250493,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML [Hycort],Drug,2099-12-31
hydrocortisone acetate 25 MG,42800172,2012-06-04,,RxNorm,1291081,Clinical Drug Comp,S,hydrocortisone acetate 25 MG,Drug,2099-12-31
hydrocortisone acetate 30 MG,42800185,2012-06-04,,RxNorm,1291084,Clinical Drug Comp,S,hydrocortisone acetate 30 MG,Drug,2099-12-31
hydrocortisone acetate 30 MG [Hemril],42800192,2012-06-04,,RxNorm,1291087,Branded Drug Comp,S,hydrocortisone acetate 30 MG [Hemril],Drug,2099-12-31
hydrocortisone acetate 30 MG [Proctocort],42800193,2012-06-04,,RxNorm,1291091,Branded Drug Comp,S,hydrocortisone acetate 30 MG [Proctocort],Drug,2099-12-31
hydrocortisone acetate 30 MG [Proctosert HC],42800194,2012-06-04,,RxNorm,1291095,Branded Drug Comp,S,hydrocortisone acetate 30 MG [Proctosert HC],Drug,2099-12-31
hydrocortisone acetate 25 MG [Anucort-HC],42800179,2012-06-04,,RxNorm,1291100,Branded Drug Comp,S,hydrocortisone acetate 25 MG [Anucort-HC],Drug,2099-12-31
hydrocortisone acetate 25 MG [Anusol HC],42800180,2012-06-04,,RxNorm,1291102,Branded Drug Comp,S,hydrocortisone acetate 25 MG [Anusol HC],Drug,2099-12-31
hydrocortisone acetate 30 MG [Encort],42800191,2012-06-04,,RxNorm,1291273,Branded Drug Comp,S,hydrocortisone acetate 30 MG [Encort],Drug,2099-12-31
hydrocortisone acetate 25 MG [Cort-Dome],42800181,2012-06-04,,RxNorm,1291289,Branded Drug Comp,S,hydrocortisone acetate 25 MG [Cort-Dome],Drug,2099-12-31
hydrocortisone acetate 25 MG [Hemril],42800182,2012-06-04,,RxNorm,1291373,Branded Drug Comp,S,hydrocortisone acetate 25 MG [Hemril],Drug,2099-12-31
hydrocortisone 25 MG/ML [Proctosol],42799746,2012-06-04,,RxNorm,1291377,Branded Drug Comp,S,hydrocortisone 25 MG/ML [Proctosol],Drug,2099-12-31
hydrocortisone acetate 25 MG [Proctosol],42800183,2012-06-04,,RxNorm,1291381,Branded Drug Comp,S,hydrocortisone acetate 25 MG [Proctosol],Drug,2099-12-31
clioquinol 30 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [1 Plus 1 F],42799483,2012-06-04,,RxNorm,1293641,Branded Drug Comp,S,clioquinol 30 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [1 Plus 1 F],Drug,2099-12-31
hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Hydropramox],42800224,2012-06-04,,RxNorm,1293655,Branded Drug Comp,S,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Hydropramox],Drug,2099-12-31
hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Novacort],42800225,2012-06-04,,RxNorm,1293728,Branded Drug Comp,S,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Novacort],Drug,2099-12-31
hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [ProctoCream-HC],42800230,2012-06-04,,RxNorm,1293730,Branded Drug Comp,S,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [ProctoCream-HC],Drug,2099-12-31
hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [ZyPram],42800171,2012-06-04,,RxNorm,1293747,Branded Drug Comp,S,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [ZyPram],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortane-B],42800104,2012-06-04,,RxNorm,1293875,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortane-B],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zoto-HC],42800112,2012-06-04,,RxNorm,1293892,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zoto-HC],Drug,2099-12-31
hydrocortisone acetate 0.005 MG/MG,42800218,2012-06-04,,RxNorm,1294011,Clinical Drug Comp,S,hydrocortisone acetate 0.005 MG/MG,Drug,2099-12-31
hydrocortisone 5 MG/ML [Cortef],42799748,2012-06-04,,RxNorm,1294110,Branded Drug Comp,S,hydrocortisone 5 MG/ML [Cortef],Drug,2099-12-31
hydrocortisone 0.005 MG/MG [Cortaid],42799766,2012-06-04,,RxNorm,1294114,Branded Drug Comp,S,hydrocortisone 0.005 MG/MG [Cortaid],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortic],42800105,2012-06-04,,RxNorm,1294243,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortic],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Exotic-HC],42800106,2012-06-04,,RxNorm,1294245,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Exotic-HC],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Oticin HC Ear Drops],42800107,2012-06-04,,RxNorm,1294247,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Oticin HC Ear Drops],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otomax HC],42800109,2012-06-04,,RxNorm,1294254,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otomax HC],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Tri-Otic],42800110,2012-06-04,,RxNorm,1294263,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Tri-Otic],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zotane HC],42800111,2012-06-04,,RxNorm,1294265,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zotane HC],Drug,2099-12-31
chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otirx],42800108,2012-06-04,,RxNorm,1294363,Branded Drug Comp,S,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otirx],Drug,2099-12-31
hydrocortisone Oral Paste Product,36245602,2016-08-01,,RxNorm,1295425,Clinical Dose Group,C,hydrocortisone Oral Paste Product,Drug,2099-12-31
Orabase HCA Oral Paste Product,36245200,2016-08-01,,RxNorm,1296685,Branded Dose Group,C,Orabase HCA Oral Paste Product,Drug,2099-12-31
diphenhydramine hydrochloride 5 MG/ML / hydrocortisone 5 MG/ML [HC Derma-Pax],42800727,2012-07-02,,RxNorm,1297951,Branded Drug Comp,S,diphenhydramine hydrochloride 5 MG/ML / hydrocortisone 5 MG/ML [HC Derma-Pax],Drug,2099-12-31
hydrocortisone acetate 5 MG/ML [Rhulicort],42900501,2012-10-01,,RxNorm,1310642,Branded Drug Comp,S,hydrocortisone acetate 5 MG/ML [Rhulicort],Drug,2099-12-31
hydrocortisone 10 MG/ML [Kera-HC],42901134,2012-12-03,,RxNorm,1314929,Branded Drug Comp,S,hydrocortisone 10 MG/ML [Kera-HC],Drug,2099-12-31
hydrocortisone acetate 23 MG/ML,42901550,2012-12-03,,RxNorm,1359149,Clinical Drug Comp,S,hydrocortisone acetate 23 MG/ML,Drug,2099-12-31
Solu-Cortef Injectable Product,36241029,2016-08-01,,RxNorm,1184839,Branded Dose Group,C,Solu-Cortef Injectable Product,Drug,2099-12-31
Orabase HCA Oral Product,36239748,2016-08-01,,RxNorm,1182885,Branded Dose Group,C,Orabase HCA Oral Product,Drug,2099-12-31
Orabase HCA Paste Product,36239749,2016-08-01,,RxNorm,1182886,Branded Dose Group,C,Orabase HCA Paste Product,Drug,2099-12-31
hydrocortisone Dental Product,36218388,2016-08-01,,RxNorm,1164002,Clinical Dose Group,C,hydrocortisone Dental Product,Drug,2099-12-31
hydrocortisone Injectable Product,36218389,2016-08-01,,RxNorm,1164003,Clinical Dose Group,C,hydrocortisone Injectable Product,Drug,2099-12-31
hydrocortisone Oral Liquid Product,36218392,2016-08-01,,RxNorm,1164006,Clinical Dose Group,C,hydrocortisone Oral Liquid Product,Drug,2099-12-31
hydrocortisone Oral Product,36218393,2016-08-01,,RxNorm,1164007,Clinical Dose Group,C,hydrocortisone Oral Product,Drug,2099-12-31
hydrocortisone Paste Product,36218395,2016-08-01,,RxNorm,1164009,Clinical Dose Group,C,hydrocortisone Paste Product,Drug,2099-12-31
hydrocortisone Pill,36218396,2016-08-01,,RxNorm,1164010,Clinical Dose Group,C,hydrocortisone Pill,Drug,2099-12-31
Hydrocortisone 100 MG Injectable Suspension,44025239,2017-08-24,,RxNorm Extension,OMOP1019870,Clinical Drug,S,Hydrocortisone 100 MG Injectable Suspension,Drug,2099-12-31
Hydrocortisone 0.02 MG/ML,44026993,2017-08-24,,RxNorm Extension,OMOP1021624,Clinical Drug Comp,S,Hydrocortisone 0.02 MG/ML,Drug,2099-12-31
Hydrocortisone 0.005 MG/ML / Zinc Sulfate 0.005 MG/ML [Anusol HC],44028465,2017-08-24,,RxNorm Extension,OMOP1023096,Branded Drug Comp,S,Hydrocortisone 0.005 MG/ML / Zinc Sulfate 0.005 MG/ML [Anusol HC],Drug,2099-12-31
Hydrocortisone 0.005 MG/ML / Neomycin 0.005 MG/ML [Neo-Cortef],44028466,2017-08-24,,RxNorm Extension,OMOP1023097,Branded Drug Comp,S,Hydrocortisone 0.005 MG/ML / Neomycin 0.005 MG/ML [Neo-Cortef],Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG [Calmurid],44028467,2017-08-24,,RxNorm Extension,OMOP1023098,Branded Drug Comp,S,Hydrocortisone 0.01 MG/MG / Urea 0.1 MG/MG [Calmurid],Drug,2099-12-31
Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Sandoz Cortimyxin],44028468,2017-08-24,,RxNorm Extension,OMOP1023099,Branded Drug Comp,S,Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Sandoz Cortimyxin],Drug,2099-12-31
Fusidate 0.02 MG/ML / Hydrocortisone 0.01 MG/ML [Fucidin],44028573,2017-08-24,,RxNorm Extension,OMOP1023204,Branded Drug Comp,S,Fusidate 0.02 MG/ML / Hydrocortisone 0.01 MG/ML [Fucidin],Drug,2099-12-31
Dibucaine 0.005 MG/MG / Esculin 10 MG/MG / Framycetin 10 MG/MG / Hydrocortisone 0.005 MG/MG [Proctosedyl],44028783,2017-08-24,,RxNorm Extension,OMOP1023414,Branded Drug Comp,S,Dibucaine 0.005 MG/MG / Esculin 10 MG/MG / Framycetin 10 MG/MG / Hydrocortisone 0.005 MG/MG [Proctosedyl],Drug,2099-12-31
Coal Tar 0.04 MG/ML / Hydrocortisone 0.01 MG/ML / Salicylic Acid 0.02 MG/ML / Sulfur 0.03 MG/ML [Sterex],44028869,2017-08-24,,RxNorm Extension,OMOP1023500,Branded Drug Comp,S,Coal Tar 0.04 MG/ML / Hydrocortisone 0.01 MG/ML / Salicylic Acid 0.02 MG/ML / Sulfur 0.03 MG/ML [Sterex],Drug,2099-12-31
Hydrocortisone / pramoxine Rectal Spray,44029804,2017-08-24,,RxNorm Extension,OMOP1024435,Clinical Drug Form,S,Hydrocortisone / pramoxine Rectal Spray,Drug,2099-12-31
Hydrocortisone / Neomycin / Polymyxin B Topical Suspension,44029805,2017-08-24,,RxNorm Extension,OMOP1024436,Clinical Drug Form,S,Hydrocortisone / Neomycin / Polymyxin B Topical Suspension,Drug,2099-12-31
Hydrocortisone Injectable Suspension [A-Hydrocort],44031077,2017-08-24,,RxNorm Extension,OMOP1025708,Branded Drug Form,S,Hydrocortisone Injectable Suspension [A-Hydrocort],Drug,2099-12-31
Dibucaine / Esculin / Hydrocortisone / Neomycin Rectal Suppository [Proctosone],44031312,2017-08-24,,RxNorm Extension,OMOP1025943,Branded Drug Form,S,Dibucaine / Esculin / Hydrocortisone / Neomycin Rectal Suppository [Proctosone],Drug,2099-12-31
Dibucaine / Esculin / Framycetin / Hydrocortisone Rectal Suppository [Ratio-Proctosone],44031313,2017-08-24,,RxNorm Extension,OMOP1025944,Branded Drug Form,S,Dibucaine / Esculin / Framycetin / Hydrocortisone Rectal Suppository [Ratio-Proctosone],Drug,2099-12-31
Coal Tar / Hydrocortisone / Salicylic Acid / Sulfur Topical Lotion [Sterex],44031402,2017-08-24,,RxNorm Extension,OMOP1026033,Branded Drug Form,S,Coal Tar / Hydrocortisone / Salicylic Acid / Sulfur Topical Lotion [Sterex],Drug,2099-12-31
Hydrocortisone 0.01 MG/ML / Urea 0.1 MG/ML Topical Lotion,44032615,2017-08-24,,RxNorm Extension,OMOP1027246,Clinical Drug,S,Hydrocortisone 0.01 MG/ML / Urea 0.1 MG/ML Topical Lotion,Drug,2099-12-31
Hydrocortisone 1.67 MG/ML Rectal Suspension Box of 7,44032617,2017-08-24,,RxNorm Extension,OMOP1027248,Clinical Drug Box,S,Hydrocortisone 1.67 MG/ML Rectal Suspension Box of 7,Drug,2099-12-31
Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG Topical Powder Box of 2,44033457,2017-08-24,,RxNorm Extension,OMOP1028088,Clinical Drug Box,S,Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG Topical Powder Box of 2,Drug,2099-12-31
Hydrocortisone 0.01 MG/ML / Urea 0.1 MG/ML Topical Lotion [Uremol Hc],44034485,2017-08-24,,RxNorm Extension,OMOP1029116,Branded Drug,S,Hydrocortisone 0.01 MG/ML / Urea 0.1 MG/ML Topical Lotion [Uremol Hc],Drug,2099-12-31
Hydrocortisone 10 MG / pramoxine 20 MG / Zinc Sulfate 10 MG Rectal Suppository [Sandoz Anuzinc Hc],44034487,2017-08-24,,RxNorm Extension,OMOP1029118,Branded Drug,S,Hydrocortisone 10 MG / pramoxine 20 MG / Zinc Sulfate 10 MG Rectal Suppository [Sandoz Anuzinc Hc],Drug,2099-12-31
Hydrocortisone 0.01 MG/ML / pramoxine 0.01 MG/ML Rectal Spray [Procto Hc],44034488,2017-08-24,,RxNorm Extension,OMOP1029119,Branded Drug,S,Hydrocortisone 0.01 MG/ML / pramoxine 0.01 MG/ML Rectal Spray [Procto Hc],Drug,2099-12-31
Hydrocortisone 1.67 MG/ML Rectal Suspension [Hycort],44034490,2017-08-24,,RxNorm Extension,OMOP1029121,Branded Drug,S,Hydrocortisone 1.67 MG/ML Rectal Suspension [Hycort],Drug,2099-12-31
Dibucaine 5 MG / Esculin 10 MG / Framycetin 10 MG / Hydrocortisone 5 MG Rectal Suppository [Proctosedyl],44034817,2017-08-24,,RxNorm Extension,OMOP1029448,Branded Drug,S,Dibucaine 5 MG / Esculin 10 MG / Framycetin 10 MG / Hydrocortisone 5 MG Rectal Suppository [Proctosedyl],Drug,2099-12-31
Dibucaine 5 MG / Esculin 10 MG / Framycetin 10 MG / Hydrocortisone 5 MG Rectal Suppository [Proctol],44034818,2017-08-24,,RxNorm Extension,OMOP1029449,Branded Drug,S,Dibucaine 5 MG / Esculin 10 MG / Framycetin 10 MG / Hydrocortisone 5 MG Rectal Suppository [Proctol],Drug,2099-12-31
Dexamethasone 0.0001 MG/MG / Formaldehyde 22 MG/MG / Hydrocortisone 0.01 MG/MG / Thymol iodide 250 MG/MG Oral Powder [Endomethasoneory],44034849,2017-08-24,,RxNorm Extension,OMOP1029480,Branded Drug,S,Dexamethasone 0.0001 MG/MG / Formaldehyde 22 MG/MG / Hydrocortisone 0.01 MG/MG / Thymol iodide 250 MG/MG Oral Powder [Endomethasoneory],Drug,2099-12-31
