concept_id	concept_name	standard_concept	standard_concept_caption	invalid_reason	invalid_reason_caption	concept_code	domain_id	vocabulary_id	concept_class_id
757927	HYDROQUINONE 6% / TRETINOIN 0.05% / TRIAMCINOLONE 0.025% - hydroquinone 6% / tretinoin 0.05% / triamcinolone 0.025% emulsion	C		NULL		8953d7fa-bfe2-9595-e053-2995a90abfbc	Drug	SPL	Prescription Drug
757931	HYDROQUINONE 5% / TRETINOIN 0.025% / TRIAMCINOLONE ACETONIDE 0.025% - hydroquinone 5% / tretinoin 0.025% / triamcinolone acetonide 0.025% emulsion	C		NULL		89542eb4-6856-0ab3-e053-2a95a90a794a	Drug	SPL	Prescription Drug
757934	HYDROQUINONE 4% / TRETINOIN 0.025% / TRIAMCINOLONE ACETONIDE 0.025% - hydroquinone 4% / tretinoin 0.025% / triamcinolone acetonide 0.025% emulsion	C		NULL		895469b8-c574-5a19-e053-2995a90adc89	Drug	SPL	Prescription Drug
757949	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide injection, suspension	C		NULL		9d97cf6a-7bc6-434a-b18f-99562827ca6f	Drug	SPL	Prescription Drug
757962	HYALURONIC ACID SODIUM SALT 2% / MOMETASONE FUROATE 0.1% / NIACINAMIDE 4% - hyaluronic acid sodium salt 2% / mometasone furoate 0.1% / niacinamide 4% cream	C		NULL		8967cd2b-c0a4-8df1-e053-2a95a90a3670	Drug	SPL	Prescription Drug
758142	ciclesonide 50ug/1 NASAL SPRAY [omnaris]	C		NULL		164d66cf-e521-4666-840f-466f59acf23d	Drug	SPL	Prescription Drug
758174	fluticasone furoate, umeclidinium bromide and vilanterol trifenatate 25ug/1 / 100ug/1 / 62.5ug/1 RESPIRATORY (INHALATION) POWDER [trelegy ellipta]	C		NULL		3032c461-73db-420f-95e0-23bff2dce875	Drug	SPL	Prescription Drug
758377	hydroquinone 6% / tretinoin 0.05% / triamcinolone 0.025% 6g/100g / .05g/100g / .025g/100g TOPICAL EMULSION	C		NULL		8953d7fa-bfe3-9595-e053-2995a90abfbc	Drug	SPL	Prescription Drug
758380	hydroquinone 5% / tretinoin 0.025% / triamcinolone acetonide 0.025% 5g/100g / .025g/100g TOPICAL EMULSION	C		NULL		89542eb4-6857-0ab3-e053-2a95a90a794a	Drug	SPL	Prescription Drug
758384	hydroquinone 4% / tretinoin 0.025% / triamcinolone acetonide 0.025% 4g/100g / .025g/100g TOPICAL EMULSION	C		NULL		895469b8-c575-5a19-e053-2995a90adc89	Drug	SPL	Prescription Drug
758406	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	C		NULL		8957c158-b823-f317-e053-2a95a90ab67d	Drug	SPL	Prescription Drug
758426	hyaluronic acid sodium salt 2% / mometasone furoate 0.1% / niacinamide 4% 2g/100g / 4g/100g / .1g/100g TOPICAL CREAM	C		NULL		8967cd2b-c0a5-8df1-e053-2a95a90a3670	Drug	SPL	Prescription Drug
758642	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [24 hour allergy relief nasal]	C		NULL		fb2d26eb-6e70-463f-973b-8b6046966370	Drug	SPL	OTC Drug
758828	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		705181296	Drug	NDC	9-digit NDC
758894	hyaluronic acid sodium salt 2% / mometasone furoate 0.1% / niacinamide 4% 2g/100g / 4g/100g / .1g/100g TOPICAL CREAM	NULL		NULL		729342098	Drug	NDC	9-digit NDC
758914	hydroquinone 4% / tretinoin 0.025% / triamcinolone acetonide 0.025% 4g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		729346116	Drug	NDC	9-digit NDC
758915	hydroquinone 5% / tretinoin 0.025% / triamcinolone acetonide 0.025% 5g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		729346117	Drug	NDC	9-digit NDC
758917	hydroquinone 6% / tretinoin 0.05% / triamcinolone 0.025% 6g/100g / .05g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		729346120	Drug	NDC	9-digit NDC
759111	hyaluronic acid sodium salt 2% / mometasone furoate 0.1% / niacinamide 4% 2g/100g / 4g/100g / .1g/100g TOPICAL CREAM	NULL		NULL		72934209802	Drug	NDC	11-digit NDC
759121	hydroquinone 4% / tretinoin 0.025% / triamcinolone acetonide 0.025% 4g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		72934611602	Drug	NDC	11-digit NDC
759122	hydroquinone 5% / tretinoin 0.025% / triamcinolone acetonide 0.025% 5g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		72934611702	Drug	NDC	11-digit NDC
759124	hydroquinone 6% / tretinoin 0.05% / triamcinolone 0.025% 6g/100g / .05g/100g / .025g/100g TOPICAL EMULSION	NULL		NULL		72934612002	Drug	NDC	11-digit NDC
822295	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	C		NULL		ea7fc285-82ae-4bd7-819e-6b4c9041e453	Drug	SPL	Prescription Drug
822309	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		f0cb740f-059d-4b37-964f-3db587740a94	Drug	SPL	Prescription Drug
822330	triamcinolone acetonide .25mg/g TOPICAL OINTMENT	C		NULL		f64b2282-9d2d-4234-8633-6130e37386ea	Drug	SPL	Prescription Drug
822371	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363065204	Drug	NDC	11-digit NDC
822372	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363065205	Drug	NDC	11-digit NDC
822383	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		30142025804	Drug	NDC	11-digit NDC
822384	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		30142025805	Drug	NDC	11-digit NDC
822655	azelastine hydrochloride, fluticasone propionate 50ug/1 / 137ug/1 NASAL SPRAY, METERED	NULL		NULL		458020066	Drug	NDC	9-digit NDC
822656	triamcinolone acetonide .5mg/g TOPICAL OINTMENT	NULL		NULL		458020817	Drug	NDC	9-digit NDC
822727	fluticasone propionate 50ug/.1g NASAL SPRAY, METERED	NULL		NULL		500903513	Drug	NDC	9-digit NDC
822728	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		500903679	Drug	NDC	9-digit NDC
823030	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	NULL		NULL		636292406	Drug	NDC	9-digit NDC
823084	nystatin and triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL OINTMENT	NULL		NULL		636292495	Drug	NDC	9-digit NDC
823318	1 ML triamcinolone acetonide 40 MG/ML Injection	NULL		NULL		72603010801	Drug	NDC	11-digit NDC
823429	triamcinolone acetonide 40 MG/ML Injectable Suspension	NULL		NULL		72603020201	Drug	NDC	11-digit NDC
823430	triamcinolone acetonide 40 MG/ML Injectable Suspension	NULL		NULL		72603040101	Drug	NDC	11-digit NDC
823821	azelastine hydrochloride 0.137 MG/ACTUAT / fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		45802006601	Drug	NDC	11-digit NDC
824141	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50090351300	Drug	NDC	11-digit NDC
824142	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363065206	Drug	NDC	11-digit NDC
824143	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		49035036202	Drug	NDC	11-digit NDC
824144	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50090367900	Drug	NDC	11-digit NDC
824474	nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment	NULL		NULL		63629249501	Drug	NDC	11-digit NDC
824711	triamcinolone acetonide 0.147 MG/ML Topical Spray	NULL		NULL		63629240601	Drug	NDC	11-digit NDC
824712	triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		41250044307	Drug	NDC	11-digit NDC
824713	triamcinolone acetonide 0.0005 MG/MG Topical Ointment	NULL		NULL		45802081701	Drug	NDC	11-digit NDC
824804	NYSTATIN AND TRIAMCINOLONE ACETONIDE - nystatin and triamcinolone acetonide cream	C		NULL		1034d417-493a-443a-a62e-30786f673ee3	Drug	SPL	Prescription Drug
824820	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide aerosol, spray	C		NULL		1948de4d-97a0-4de3-acf9-7253c0556bc2	Drug	SPL	Prescription Drug
825563	mometasone furoate 1mg/mL TOPICAL LOTION	C		NULL		126901b5-73a3-477a-81f2-61a373806f7f	Drug	SPL	Prescription Drug
825729	nystatin and triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL CREAM	C		NULL		3c268443-0ff5-41b9-bc02-6364def71ba1	Drug	SPL	Prescription Drug
825820	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [equaline fluticasone propionate]	C		NULL		50d18d1b-8c2b-4de7-ba8c-80e08e10b8d4	Drug	SPL	OTC Drug
825833	azelastine hydrochloride and fluticasone propionate 50ug/1 / 137ug/1 NASAL SPRAY, METERED	C		NULL		5375d952-c73b-4af0-ac90-ee7d93d51808	Drug	SPL	Prescription Drug
825836	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [allergy nasal]	C		NULL		53d3708d-306f-4aaf-93c6-09f05a339731	Drug	SPL	OTC Drug
825880	budesonide .25mg/2mL ORAL INHALANT	C		NULL		5ebb3748-ff07-45f9-941d-57a981f5cf95	Drug	SPL	Prescription Drug
826010	budesonide .5mg/2mL ORAL INHALANT	C		NULL		8023039e-d7eb-48b8-b4b8-2a77acc350fd	Drug	SPL	Prescription Drug
826130	budesonide 6mg/1 / 9mg/1 ORAL CAPSULE [ortikos]	C		NULL		9b699bfc-9dc4-440d-9af1-e1d639457732	Drug	SPL	Prescription Drug
826298	mometasone furoate 1mg/g TOPICAL CREAM	C		NULL		b9f11933-b799-4e30-b424-2b61c851ac98	Drug	SPL	Prescription Drug
826598	fluticasone propionate and salmeterol 50ug/1 / 100ug/1 RESPIRATORY (INHALATION) POWDER [advair diskus]	C		NULL		beb04da3-1a75-63eb-e053-2a95a90ab1e1	Drug	SPL	Prescription Drug
826682	fluticasone propionate and salmeterol 50ug/1 / 250ug/1 RESPIRATORY (INHALATION) POWDER [advair diskus]	C		NULL		bed534d5-3e6d-ec66-e053-2a95a90a002c	Drug	SPL	Prescription Drug
827040	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	C		NULL		d610d37f-1a36-48e9-a4b8-cf811c46d58d	Drug	SPL	Prescription Drug
827306	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673026205	Drug	NDC	11-digit NDC
827320	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		49035036203	Drug	NDC	11-digit NDC
827325	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11673026202	Drug	NDC	11-digit NDC
827690	nystatin and triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL CREAM	NULL		NULL		623320606	Drug	NDC	9-digit NDC
827935	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	NULL		NULL		636292407	Drug	NDC	9-digit NDC
829631	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11822090103	Drug	NDC	11-digit NDC
829632	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		11822090104	Drug	NDC	11-digit NDC
829633	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		41163002308	Drug	NDC	11-digit NDC
829634	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		41163002309	Drug	NDC	11-digit NDC
829890	nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		62332060615	Drug	NDC	11-digit NDC
829891	nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		62332060630	Drug	NDC	11-digit NDC
829892	nystatin 100000 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		62332060660	Drug	NDC	11-digit NDC
830112	triamcinolone acetonide 0.147 MG/ML Topical Spray	NULL		NULL		63629240701	Drug	NDC	11-digit NDC
902938	ciclesonide	S		NULL		274964	Drug	RxNorm	Ingredient
902939	ciclesonide 0.16 MG/ACTUAT	S		NULL		597915	Drug	RxNorm	Clinical Drug Comp
902940	ciclesonide 0.16 MG/ACTUAT Inhalant Solution	NULL		U		597916	Drug	RxNorm	Clinical Drug
902941	ciclesonide 0.08 MG/ACTUAT	S		NULL		597917	Drug	RxNorm	Clinical Drug Comp
902962	ciclesonide 0.08 MG/ACTUAT Inhalant Solution	NULL		U		597918	Drug	RxNorm	Clinical Drug
902963	ciclesonide 0.05 MG/ACTUAT	S		NULL		687254	Drug	RxNorm	Clinical Drug Comp
902964	ciclesonide 0.05 MG/ACTUAT Nasal Spray	NULL		U		687256	Drug	RxNorm	Clinical Drug
902971	120 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler	S		NULL		825318	Drug	RxNorm	Quant Clinical Drug
903963	triamcinolone	S		NULL		10759	Drug	RxNorm	Ingredient
903976	Triamcinolone 0.0005 MG/MG Topical Ointment	NULL		U		199847	Drug	RxNorm	Clinical Drug
904128	Triamcinolone 0.001 MG/MG Oral Paste [Kenalog]	NULL		U		211771	Drug	RxNorm	Branded Drug
904129	Triamcinolone 0.001 MG/MG Oral Paste	NULL		U		237841	Drug	RxNorm	Clinical Drug
904130	Triamcinolone 0.055 MG/ACTUAT Inhalant Solution	NULL		D		245169	Drug	RxNorm	Clinical Drug
904131	triamcinolone 0.055 MG/ACTUAT Nasal Spray	S		NULL		245785	Drug	RxNorm	Clinical Drug
904163	triamcinolone 0.1 MG/ACTUAT Nasal Spray	S		NULL		248626	Drug	RxNorm	Clinical Drug
904164	neomycin 0.00385 MG/MG / triamcinolone 0.00105 MG/MG Topical Ointment	S		NULL		249817	Drug	RxNorm	Clinical Drug
904170	triamcinolone 0.1 MG/ML Topical Cream	S		NULL		251917	Drug	RxNorm	Clinical Drug
904171	triamcinolone 6 MG/ML Injectable Suspension	S		NULL		251931	Drug	RxNorm	Clinical Drug
904262	triamcinolone 0.01 MG/MG Ophthalmic Ointment	S		NULL		252266	Drug	RxNorm	Clinical Drug
904263	Triamcinolone 0.05 MG/ACTUAT Nasal Spray	NULL		U		259259	Drug	RxNorm	Clinical Drug
904299	Triamcinolone 40 MG/ML Injectable Suspension [Cort-K]	NULL		U		261987	Drug	RxNorm	Branded Drug
904322	Triamcinolone 0.5 MG/ML Topical Cream	NULL		U		313454	Drug	RxNorm	Clinical Drug
904323	Triamcinolone 0.001 MG/MG Topical Gel	NULL		U		313455	Drug	RxNorm	Clinical Drug
904324	triamcinolone 0.0025 MG/MG Topical Ointment	S		NULL		313456	Drug	RxNorm	Clinical Drug
904325	Triamcinolone 0.1 MG/ACTUAT Inhalant Solution	NULL		D		313458	Drug	RxNorm	Clinical Drug
904327	Triamcinolone 0.055 MG/ACTUAT Nasal Inhalant	NULL		D		313461	Drug	RxNorm	Clinical Drug
904328	Triamcinolone 10 MG/ML Injectable Suspension	NULL		D		313463	Drug	RxNorm	Clinical Drug
904329	Triamcinolone 5 MG/ML Injectable Suspension	NULL		U		313465	Drug	RxNorm	Clinical Drug
904331	triamcinolone 2 MG	S		NULL		316851	Drug	RxNorm	Clinical Drug Comp
904332	triamcinolone 1 MG	S		NULL		317524	Drug	RxNorm	Clinical Drug Comp
904333	triamcinolone 8 MG	S		NULL		317525	Drug	RxNorm	Clinical Drug Comp
904334	Triamcinolone 10 MG/ML	NULL		D		323915	Drug	RxNorm	Clinical Drug Comp
904335	triamcinolone 0.001 MG/MG	S		NULL		328439	Drug	RxNorm	Clinical Drug Comp
904338	triamcinolone 0.00025 MG/MG	S		NULL		328761	Drug	RxNorm	Clinical Drug Comp
904385	triamcinolone 6 MG/ML	S		NULL		335769	Drug	RxNorm	Clinical Drug Comp
904387	triamcinolone 0.00105 MG/MG	S		NULL		337314	Drug	RxNorm	Clinical Drug Comp
904388	Triamcinolone 3 MG/ML	NULL		U		337415	Drug	RxNorm	Clinical Drug Comp
904389	Triamcinolone 40 MG/ML	NULL		D		337416	Drug	RxNorm	Clinical Drug Comp
904390	Triamcinolone 25 MG/ML	NULL		U		337417	Drug	RxNorm	Clinical Drug Comp
904391	Triamcinolone 20 MG/ML	NULL		U		337437	Drug	RxNorm	Clinical Drug Comp
904392	triamcinolone 1 MG/ML	S		NULL		339994	Drug	RxNorm	Clinical Drug Comp
904395	triamcinolone 4 MG	S		NULL		345865	Drug	RxNorm	Clinical Drug Comp
904396	Triamcinolone 0.25 MG/ML	NULL		U		346267	Drug	RxNorm	Clinical Drug Comp
904398	Triamcinolone 0.25 MG/ML Topical Lotion	NULL		U		346495	Drug	RxNorm	Clinical Drug
904399	Triamcinolone 0.147 MG/ML Topical Spray	NULL		U		346498	Drug	RxNorm	Clinical Drug
904400	Triamcinolone 25 MG/ML Injectable Suspension	NULL		U		346775	Drug	RxNorm	Clinical Drug
904422	Triamcinolone 40 MG/ML Injectable Suspension [Clinalog]	NULL		U		351473	Drug	RxNorm	Branded Drug
904423	Triamcinolone 40 MG/ML Injectable Suspension [Ken-Jec 40]	NULL		U		351474	Drug	RxNorm	Branded Drug
904424	Triamcinolone 5 MG/ML Topical Cream [Cinalog]	NULL		U		351497	Drug	RxNorm	Branded Drug
904425	Triamcinolone 0.001 MG/MG Topical Ointment [Cinolar]	NULL		U		351499	Drug	RxNorm	Branded Drug
904427	triamcinolone 0.5 MG/ML	S		NULL		353417	Drug	RxNorm	Clinical Drug Comp
904428	Triamcinolone 40 MG/ML Injectable Suspension [Cortinide]	NULL		U		543526	Drug	RxNorm	Branded Drug
904430	Triamcinolone 40 MG/ML Injectable Suspension [Sano Log]	NULL		U		543534	Drug	RxNorm	Branded Drug
904431	Triamcinolone 40 MG/ML Injectable Suspension [Trilocort]	NULL		U		543545	Drug	RxNorm	Branded Drug
904432	Triamcinolone 40 MG/ML Injectable Suspension [Cinolone]	NULL		U		543556	Drug	RxNorm	Branded Drug
904433	Triamcinolone 40 MG/ML Injectable Suspension [Cortilone]	NULL		U		543568	Drug	RxNorm	Branded Drug
904435	triamcinolone 0.001 MG/MG Paste	S		NULL		544643	Drug	RxNorm	Clinical Drug
904436	triamcinolone 0.066 MG/ML	S		NULL		639496	Drug	RxNorm	Clinical Drug Comp
904437	triamcinolone 0.066 MG/ML Topical Spray	S		NULL		639497	Drug	RxNorm	Clinical Drug
904438	Triamcinolone 0.00025 MG/MG Topical Ointment [Kenalog]	NULL		U		665564	Drug	RxNorm	Branded Drug
904439	Triamcinolone 0.005 MG/MG Topical Ointment [Kenalog]	NULL		U		665571	Drug	RxNorm	Branded Drug
904441	1 ML Triamcinolone 40 MG/ML Prefilled Syringe	NULL		U		727887	Drug	RxNorm	Clinical Drug
904473	100 ACTUAT Triamcinolone 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		U		746462	Drug	RxNorm	Branded Drug
904474	Triamcinolone 0.075 MG/ACTUAT	NULL		U		748624	Drug	RxNorm	Clinical Drug Comp
904475	240 ACTUAT Triamcinolone 0.075 MG/ACTUAT Metered Dose Inhaler	NULL		U		748625	Drug	RxNorm	Clinical Drug
904476	240 ACTUAT Triamcinolone 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]	NULL		U		748627	Drug	RxNorm	Branded Drug
904477	120 ACTUAT Triamcinolone 0.055 MG/ACTUAT Nasal Inhaler	NULL		U		752369	Drug	RxNorm	Clinical Drug
904479	30 ACTUAT Triamcinolone 0.055 MG/ACTUAT Nasal Inhaler	NULL		D		752372	Drug	RxNorm	Clinical Drug
904480	30 ACTUAT Triamcinolone 0.055 MG/ACTUAT Nasal Inhaler [Nasacort]	NULL		D		752373	Drug	RxNorm	Branded Drug
904504	Triamcinolone 40 MG/ML Injectable Suspension [Triesence]	NULL		U		758848	Drug	RxNorm	Branded Drug
904506	triamcinolone acetonide 0.05 MG/ACTUAT	S		NULL		833244	Drug	RxNorm	Clinical Drug Comp
904507	120 ACTUAT Triamcinolone Acetonide 0.05 MG/ACTUAT Nasal Inhaler	NULL		U		833245	Drug	RxNorm	Quant Clinical Drug
904508	120 ACTUAT Triamcinolone Acetonide 0.05 MG/ACTUAT Nasal Inhaler [AllerNaze]	NULL		U		833249	Drug	RxNorm	Quant Branded Drug
904509	triamcinolone acetonide 80 MG/ML	S		NULL		833448	Drug	RxNorm	Clinical Drug Comp
904510	0.1 ML triamcinolone acetonide 80 MG/ML Prefilled Syringe	S		NULL		833449	Drug	RxNorm	Quant Clinical Drug
904511	0.1 ML triamcinolone acetonide 80 MG/ML Prefilled Syringe [Trivaris]	S		NULL		835559	Drug	RxNorm	Quant Branded Drug
905233	mometasone	S		NULL		108118	Drug	RxNorm	Ingredient
905236	mometasone furoate 1 MG/ML Topical Cream	S		NULL		311753	Drug	RxNorm	Clinical Drug
905237	mometasone furoate 0.05 MG/ACTUAT Nasal Spray	NULL		U		311754	Drug	RxNorm	Clinical Drug
905238	mometasone furoate 0.001 MG/MG	S		NULL		336758	Drug	RxNorm	Clinical Drug Comp
905240	mometasone furoate 0.05 MG/ACTUAT	S		NULL		358793	Drug	RxNorm	Clinical Drug Comp
905241	mometasone furoate 1 MG/ML Topical Solution	NULL		U		584193	Drug	RxNorm	Clinical Drug
905262	Mometasone 1 MG/ML	NULL		U		616352	Drug	RxNorm	Clinical Drug Comp
905263	Mometasone 1 MG/ML Topical Solution	NULL		U		616353	Drug	RxNorm	Clinical Drug
905264	mometasone furoate 0.2 MG/ACTUAT	S		NULL		617269	Drug	RxNorm	Clinical Drug Comp
905266	120 ACTUAT mometasone furoate 0.05 MG/ACTUAT Nasal Inhaler	NULL		U		746199	Drug	RxNorm	Quant Clinical Drug
905271	14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]	S		NULL		746811	Drug	RxNorm	Quant Branded Drug
905292	30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler	S		NULL		746812	Drug	RxNorm	Quant Clinical Drug
905293	30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]	S		NULL		746813	Drug	RxNorm	Quant Branded Drug
905294	60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler	S		NULL		746814	Drug	RxNorm	Quant Clinical Drug
905295	60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]	S		NULL		746815	Drug	RxNorm	Quant Branded Drug
905343	mometasone furoate 1 MG/ML Topical Cream [Elocon]	S		NULL		92582	Drug	RxNorm	Branded Drug
905344	mometasone furoate 1 MG/ML Topical Lotion [Elocon]	S		NULL		92583	Drug	RxNorm	Branded Drug
905345	mometasone furoate 0.001 MG/MG Topical Ointment [Elocon]	S		NULL		92584	Drug	RxNorm	Branded Drug
922768	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream	NULL		U		543512	Drug	RxNorm	Clinical Drug
922769	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream [Mycogen II]	NULL		U		543514	Drug	RxNorm	Branded Drug
922770	Nystatin 100000 UNT/ML / Triamcinolone 1 MG/ML Topical Cream [Mycolog II]	NULL		U		543518	Drug	RxNorm	Branded Drug
939259	budesonide	S		NULL		19831	Drug	RxNorm	Ingredient
939260	Budesonide 0.2 MG/ACTUAT Inhalant Solution	NULL		D		141917	Drug	RxNorm	Clinical Drug
939292	Budesonide 3 MG 24 Hour Extended Release Capsule	NULL		U		152594	Drug	RxNorm	Clinical Drug
939293	Budesonide 3 MG 24 Hour Extended Release Capsule [Entocort EC]	NULL		U		152595	Drug	RxNorm	Branded Drug
939294	budesonide 0.02 MG/ML Enema	S		NULL		153173	Drug	RxNorm	Clinical Drug
939299	Budesonide 0.4 MG/ACTUAT Inhalant Powder	NULL		D		247481	Drug	RxNorm	Clinical Drug
939300	budesonide 0.032 MG/ACTUAT Nasal Spray	S		NULL		247551	Drug	RxNorm	Clinical Drug
939301	budesonide 0.1 MG/ACTUAT Nasal Spray	S		NULL		247691	Drug	RxNorm	Clinical Drug
939352	budesonide 3 MG Oral Tablet	S		NULL		249241	Drug	RxNorm	Clinical Drug
939353	Budesonide 0.1 MG/ACTUAT Inhalant Solution	NULL		D		249519	Drug	RxNorm	Clinical Drug
939355	Budesonide 0.05 MG/ACTUAT Inhalant Solution	NULL		D		249853	Drug	RxNorm	Clinical Drug
939359	budesonide 0.5 MG/ML Inhalation Suspension	S		NULL		252559	Drug	RxNorm	Clinical Drug
939361	budesonide 0.032 MG/ACTUAT	S		NULL		315498	Drug	RxNorm	Clinical Drug Comp
939392	Budesonide 0.2 MG/ACTUAT	NULL		D		331424	Drug	RxNorm	Clinical Drug Comp
939393	budesonide 3 MG	S		NULL		332685	Drug	RxNorm	Clinical Drug Comp
939394	budesonide 0.1 MG/ACTUAT	S		NULL		332686	Drug	RxNorm	Clinical Drug Comp
939395	budesonide 0.05 MG/ACTUAT	S		NULL		332687	Drug	RxNorm	Clinical Drug Comp
939396	budesonide 0.064 MG/ACTUAT	S		NULL		332688	Drug	RxNorm	Clinical Drug Comp
939397	Budesonide 0.4 MG/ACTUAT	NULL		D		333621	Drug	RxNorm	Clinical Drug Comp
939398	budesonide 0.25 MG/ML	S		NULL		346148	Drug	RxNorm	Clinical Drug Comp
939422	budesonide 0.5 MG/ML	S		NULL		358545	Drug	RxNorm	Clinical Drug Comp
939423	Budesonide 1 MG/ML	NULL		D		358546	Drug	RxNorm	Clinical Drug Comp
939426	budesonide 0.16 MG/ACTUAT	S		NULL		393396	Drug	RxNorm	Clinical Drug Comp
939427	budesonide 0.08 MG/ACTUAT	S		NULL		393399	Drug	RxNorm	Clinical Drug Comp
939431	Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Inhalant Powder	NULL		D		597829	Drug	RxNorm	Clinical Drug
939542	budesonide 0.25 MG/ML Inhalation Suspension [Pulmicort]	S		NULL		616817	Drug	RxNorm	Branded Drug
939543	budesonide 0.5 MG/ML Inhalation Suspension [Pulmicort]	S		NULL		616819	Drug	RxNorm	Branded Drug
939545	budesonide 0.18 MG/ACTUAT	S		NULL		692474	Drug	RxNorm	Clinical Drug Comp
939546	Budesonide 0.18 MG/ACTUAT Inhalant Powder	NULL		U		692475	Drug	RxNorm	Clinical Drug
939547	budesonide 0.09 MG/ACTUAT	S		NULL		692476	Drug	RxNorm	Clinical Drug Comp
939548	Budesonide 0.09 MG/ACTUAT Inhalant Powder	NULL		U		692477	Drug	RxNorm	Clinical Drug
939584	60 ACTUAT Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Metered Dose Inhaler	NULL		D		745798	Drug	RxNorm	Clinical Drug
