concept_id,steroid_class,ingredient_names,concept_name,count_record,count_patient,guess,ingredient_concept_ids,ingredient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id
40173447,inhaled,budesonide,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,10055,4209,inhaled,939259,1,S,,[966527],RxNorm,Quant Clinical Drug
40173448,inhaled,budesonide,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],12012,2831,inhaled,939259,1,S,,[966529],RxNorm,Quant Branded Drug
42708516,inhaled,budesonide,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,176497,18231,inhaled,939259,1,S,,[1246316],RxNorm,Quant Clinical Drug
42708517,inhaled,budesonide,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],236506,24437,inhaled,939259,1,S,,[1246317],RxNorm,Quant Branded Drug
37002377,inhaled,budesonide,Breztri Inhalant Product,0,0,inhaled,939259,1,C,,[2387324],RxNorm,Branded Dose Group
939259,unclassified,budesonide,budesonide,966567,72107,,939259,1,S,,[19831],RxNorm,Ingredient
4217723,unclassified,budesonide,Budesonide,0,0,,939259,1,S,,[395726003],SNOMED,Substance
45396373,unclassified,budesonide,Budesonide,,,,939259,1,S,D,[2210001200],GPI,GPI
45958135,unclassified,budesonide,Budesonide,0,0,,939259,1,S,U,[3517511000001103],SNOMED,Substance
4211497,unclassified,budesonide,Budesonide- and formoterol-containing product,0,0,,939259,1,S,,[413717007],SNOMED,Pharma/Biol Product
4029083,unclassified,budesonide,Budesonide-containing product,0,0,,939259,1,S,,[108622005],SNOMED,Pharma/Biol Product
46274676,unclassified,budesonide,"budesonide (11.beta.,16.alpha.(S))",0,0,,939259,1,S,,[1367172],RxNorm,Precise Ingredient
45390777,inhaled,budesonide,Budesonide (Inhalation),,,inhaled,939259,1,S,D,[4440001500],GPI,GPI
45399913,nasal,budesonide,Budesonide (Nasal),,,nasal,939259,1,S,D,[4220001500],GPI,GPI
36030143,unclassified,budesonide,Budesonide / formoterol,0,0,,939259,1,S,,[389132],RxNorm,Multiple Ingredients
37002304,inhaled,budesonide,budesonide / formoterol / glycopyrronium Inhalant Product,0,0,inhaled,939259,1,C,,[2386035],RxNorm,Clinical Dose Group
37002305,inhaled,budesonide,budesonide / formoterol / glycopyrronium Metered Dose Inhaler,28,20,inhaled,939259,1,S,,[2386036],RxNorm,Clinical Drug Form
37002376,inhaled,budesonide,budesonide / formoterol / glycopyrronium Metered Dose Inhaler [Breztri],0,0,inhaled,939259,1,S,,[2387323],RxNorm,Branded Drug Form
36213519,inhaled,budesonide,budesonide / formoterol Inhalant Product,0,0,inhaled,939259,1,C,,[1156069],RxNorm,Clinical Dose Group
40142910,inhaled,budesonide,budesonide / formoterol Metered Dose Inhaler,20,20,inhaled,939259,1,S,,[745797],RxNorm,Clinical Drug Form
40142912,inhaled,budesonide,budesonide / formoterol Metered Dose Inhaler [Symbicort],0,0,inhaled,939259,1,S,,[745810],RxNorm,Branded Drug Form
40521540,unclassified,budesonide,Budesonide [respiratory use],0,0,,939259,1,S,U,[320548000],SNOMED,Pharma/Biol Product
19100695,inhaled,budesonide,budesonide 0.00025 MG/MG,0,0,,939259,1,S,,[381064],RxNorm,Clinical Drug Comp
19115613,unclassified,budesonide,budesonide 0.00025 MG/MG [Preferid],0,0,,939259,1,S,,[563330],RxNorm,Branded Drug Comp
19011842,other,budesonide,budesonide 0.00025 MG/MG Topical Ointment,0,0,other,939259,1,S,,[142075],RxNorm,Clinical Drug
19002399,other,budesonide,budesonide 0.00025 MG/MG Topical Ointment [Preferid],0,0,other,939259,1,S,,[103473],RxNorm,Branded Drug
19100694,inhaled,budesonide,budesonide 0.02 MG/ML,0,0,,939259,1,S,,[381063],RxNorm,Clinical Drug Comp
19117040,unclassified,budesonide,budesonide 0.02 MG/ML [Entocort],0,0,,939259,1,S,,[565193],RxNorm,Branded Drug Comp
939294,other,budesonide,budesonide 0.02 MG/ML Enema,0,0,other,939259,1,S,,[153173],RxNorm,Clinical Drug
19016962,other,budesonide,budesonide 0.02 MG/ML Enema [Entocort],0,0,other,939259,1,S,,[153174],RxNorm,Branded Drug
939361,unclassified,budesonide,budesonide 0.032 MG/ACTUAT,0,0,,939259,1,S,,[315498],RxNorm,Clinical Drug Comp
19038814,inhaled,budesonide,budesonide 0.032 MG/ACTUAT [Rhinocort],0,0,,939259,1,S,,[566387],RxNorm,Branded Drug Comp
36250163,nasal,budesonide,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray,19770,5279,nasal,939259,1,S,,[1797929],RxNorm,Clinical Drug
36250165,nasal,budesonide,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray [Rhinocort],4043,1917,nasal,939259,1,S,,[1797931],RxNorm,Branded Drug
939300,nasal,budesonide,budesonide 0.032 MG/ACTUAT Nasal Spray,5726,3142,nasal,939259,1,S,,[247551],RxNorm,Clinical Drug
19029347,nasal,budesonide,budesonide 0.032 MG/ACTUAT Nasal Spray [Rhinocort],0,0,nasal,939259,1,S,,[205481],RxNorm,Branded Drug
939395,inhaled,budesonide,budesonide 0.05 MG/ACTUAT,0,0,,939259,1,S,,[332687],RxNorm,Clinical Drug Comp
19060643,nasal,budesonide,budesonide 0.05 MG/ACTUAT Nasal Spray,0,0,nasal,939259,1,S,,[247042],RxNorm,Clinical Drug
939396,inhaled,budesonide,budesonide 0.064 MG/ACTUAT,0,0,,939259,1,S,,[332688],RxNorm,Clinical Drug Comp
19063315,nasal,budesonide,budesonide 0.064 MG/ACTUAT Nasal Spray,0,0,nasal,939259,1,S,,[250648],RxNorm,Clinical Drug
939427,inhaled,budesonide,budesonide 0.08 MG/ACTUAT,0,0,,939259,1,S,,[393399],RxNorm,Clinical Drug Comp
42706341,inhaled,budesonide,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],0,0,,939259,1,S,,[1246289],RxNorm,Branded Drug Comp
42903191,inhaled,budesonide,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,19000,9386,inhaled,939259,1,S,,[1360304],RxNorm,Clinical Drug
42903396,inhaled,budesonide,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],93285,12624,inhaled,939259,1,S,,[1360509],RxNorm,Branded Drug
939547,inhaled,budesonide,budesonide 0.09 MG/ACTUAT,0,0,,939259,1,S,,[692476],RxNorm,Clinical Drug Comp
35603778,inhaled,budesonide,budesonide 0.09 MG/ACTUAT [Pulmicort],0,0,,939259,1,S,,[1745541],RxNorm,Branded Drug Comp
42903104,inhaled,budesonide,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,5382,1033,inhaled,939259,1,S,,[1360217],RxNorm,Clinical Drug
42903065,inhaled,budesonide,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],0,0,inhaled,939259,1,S,,[1360178],RxNorm,Branded Drug
939394,inhaled,budesonide,budesonide 0.1 MG/ACTUAT,0,0,,939259,1,S,,[332686],RxNorm,Clinical Drug Comp
19117741,unclassified,budesonide,budesonide 0.1 MG/ACTUAT [Rhinocort Aqua],0,0,,939259,1,S,,[566113],RxNorm,Branded Drug Comp
939301,nasal,budesonide,budesonide 0.1 MG/ACTUAT Nasal Spray,0,0,nasal,939259,1,S,,[247691],RxNorm,Clinical Drug
19026109,nasal,budesonide,budesonide 0.1 MG/ACTUAT Nasal Spray [Rhinocort Aqua],0,0,nasal,939259,1,S,,[202142],RxNorm,Branded Drug
19097860,inhaled,budesonide,budesonide 0.125 MG/ML,0,0,,939259,1,S,,[350723],RxNorm,Clinical Drug Comp
19038790,inhaled,budesonide,budesonide 0.125 MG/ML [Pulmicort],0,0,,939259,1,S,,[616829],RxNorm,Branded Drug Comp
19096595,inhaled,budesonide,budesonide 0.125 MG/ML Inhalation Suspension,165034,14685,inhaled,939259,1,S,,[349094],RxNorm,Clinical Drug
19123496,inhaled,budesonide,budesonide 0.125 MG/ML Inhalation Suspension [Pulmicort],82178,6706,inhaled,939259,1,S,,[616830],RxNorm,Branded Drug
939426,inhaled,budesonide,budesonide 0.16 MG/ACTUAT,10686,3989,,939259,1,S,,[393396],RxNorm,Clinical Drug Comp
42706348,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],0,0,,939259,1,S,,[1246305],RxNorm,Branded Drug Comp
42902748,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,122036,30410,inhaled,939259,1,S,,[1359861],RxNorm,Clinical Drug
42902433,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],169916,15701,inhaled,939259,1,S,,[1359546],RxNorm,Branded Drug
37002379,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT [Breztri],0,0,,939259,1,S,,[2387327],RxNorm,Branded Drug Comp
37002374,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler,1708,941,inhaled,939259,1,S,,[2387321],RxNorm,Clinical Drug
37002375,inhaled,budesonide,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri],526,98,inhaled,939259,1,S,,[2387322],RxNorm,Branded Drug
939545,inhaled,budesonide,budesonide 0.18 MG/ACTUAT,0,0,,939259,1,S,,[692474],RxNorm,Clinical Drug Comp
35603776,inhaled,budesonide,budesonide 0.18 MG/ACTUAT [Pulmicort],0,0,,939259,1,S,,[1745530],RxNorm,Branded Drug Comp
42903289,inhaled,budesonide,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,14849,4657,inhaled,939259,1,S,,[1360402],RxNorm,Clinical Drug
42902458,inhaled,budesonide,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],682,240,inhaled,939259,1,S,,[1359571],RxNorm,Branded Drug
1356142,inhaled,budesonide,budesonide 0.2 MG,0,0,,939259,1,S,,[2108301],RxNorm,Clinical Drug Comp
1356374,inhaled,budesonide,budesonide 0.2 MG [Pulmicort],0,0,,939259,1,S,,[2109079],RxNorm,Branded Drug Comp
19060647,inhaled,budesonide,budesonide 0.2 MG Inhalation Powder,20,20,inhaled,939259,1,S,,[247047],RxNorm,Clinical Drug
1356376,inhaled,budesonide,budesonide 0.2 MG Inhalation Powder [Pulmicort],0,0,inhaled,939259,1,S,,[2109081],RxNorm,Branded Drug
939398,inhaled,budesonide,budesonide 0.25 MG/ML,0,0,,939259,1,S,,[346148],RxNorm,Clinical Drug Comp
19115612,unclassified,budesonide,budesonide 0.25 MG/ML [Preferid],0,0,,939259,1,S,,[563329],RxNorm,Branded Drug Comp
19038788,inhaled,budesonide,budesonide 0.25 MG/ML [Pulmicort],0,0,,939259,1,S,,[616816],RxNorm,Branded Drug Comp
19098138,inhaled,budesonide,budesonide 0.25 MG/ML Inhalation Suspension,603565,56109,inhaled,939259,1,S,,[351109],RxNorm,Clinical Drug
939542,inhaled,budesonide,budesonide 0.25 MG/ML Inhalation Suspension [Pulmicort],268668,21814,inhaled,939259,1,S,,[616817],RxNorm,Branded Drug
19011841,other,budesonide,budesonide 0.25 MG/ML Topical Cream,0,0,other,939259,1,S,,[142074],RxNorm,Clinical Drug
19002398,other,budesonide,budesonide 0.25 MG/ML Topical Cream [Preferid],0,0,other,939259,1,S,,[103472],RxNorm,Branded Drug
19105957,other,budesonide,budesonide 0.25 MG/ML Topical Lotion,0,0,other,939259,1,S,,[423906],RxNorm,Clinical Drug
939422,inhaled,budesonide,budesonide 0.5 MG/ML,0,0,,939259,1,S,,[358545],RxNorm,Clinical Drug Comp
19038789,inhaled,budesonide,budesonide 0.5 MG/ML [Pulmicort],0,0,,939259,1,S,,[616818],RxNorm,Branded Drug Comp
939359,inhaled,budesonide,budesonide 0.5 MG/ML Inhalation Suspension,31014,6053,inhaled,939259,1,S,,[252559],RxNorm,Clinical Drug
939543,inhaled,budesonide,budesonide 0.5 MG/ML Inhalation Suspension [Pulmicort],5188,1073,inhaled,939259,1,S,,[616819],RxNorm,Branded Drug
45892455,unclassified,budesonide,budesonide 2 MG/ACTUAT,0,0,,939259,1,S,,[1596771],RxNorm,Clinical Drug Comp
45892458,unclassified,budesonide,budesonide 2 MG/ACTUAT [Uceris],0,0,,939259,1,S,,[1596774],RxNorm,Branded Drug Comp
45892457,other,budesonide,budesonide 2 MG/ACTUAT Rectal Foam,0,0,other,939259,1,S,,[1596773],RxNorm,Clinical Drug
45892460,other,budesonide,budesonide 2 MG/ACTUAT Rectal Foam [Uceris],0,0,other,939259,1,S,,[1596777],RxNorm,Branded Drug
939393,inhaled,budesonide,budesonide 3 MG,0,0,,939259,1,S,,[332685],RxNorm,Clinical Drug Comp
40178622,inhaled,budesonide,budesonide 3 MG [Entocort],0,0,,939259,1,S,,[991399],RxNorm,Branded Drug Comp
42708201,systemic,budesonide,budesonide 3 MG Delayed Release Oral Capsule,166012,16409,systemic,939259,1,S,,[1244214],RxNorm,Clinical Drug
42708202,systemic,budesonide,budesonide 3 MG Delayed Release Oral Capsule [Entocort],34966,5740,systemic,939259,1,S,,[1244215],RxNorm,Branded Drug
939352,systemic,budesonide,budesonide 3 MG Oral Tablet,0,0,systemic,939259,1,S,,[249241],RxNorm,Clinical Drug
37498341,unclassified,budesonide,budesonide 6 MG,0,0,,939259,1,S,,[2269303],RxNorm,Clinical Drug Comp
37498548,unclassified,budesonide,budesonide 6 MG [Ortikos],0,0,,939259,1,S,,[2273103],RxNorm,Branded Drug Comp
37498343,systemic,budesonide,budesonide 6 MG Extended Release Oral Capsule,20,20,systemic,939259,1,S,,[2269306],RxNorm,Clinical Drug
37498552,systemic,budesonide,budesonide 6 MG Extended Release Oral Capsule [Ortikos],20,20,systemic,939259,1,S,,[2273108],RxNorm,Branded Drug
43012543,unclassified,budesonide,budesonide 9 MG,0,0,,939259,1,S,,[1366548],RxNorm,Clinical Drug Comp
37498553,unclassified,budesonide,budesonide 9 MG [Ortikos],0,0,,939259,1,S,,[2273109],RxNorm,Branded Drug Comp
43012546,unclassified,budesonide,budesonide 9 MG [Uceris],0,0,,939259,1,S,,[1366552],RxNorm,Branded Drug Comp
37498344,systemic,budesonide,budesonide 9 MG Extended Release Oral Capsule,33,21,systemic,939259,1,S,,[2269308],RxNorm,Clinical Drug
37498554,systemic,budesonide,budesonide 9 MG Extended Release Oral Capsule [Ortikos],26,20,systemic,939259,1,S,,[2273111],RxNorm,Branded Drug
43012544,systemic,budesonide,budesonide 9 MG Extended Release Oral Tablet,0,0,systemic,939259,1,S,,[1366557],RxNorm,Clinical Drug
43012545,systemic,budesonide,budesonide 9 MG Extended Release Oral Tablet [Uceris],0,0,systemic,939259,1,S,,[1366558],RxNorm,Branded Drug
44814216,systemic,budesonide,budesonide Delayed Release Oral Capsule,0,0,systemic,939259,1,S,,[1489770],RxNorm,Clinical Drug Form
44814217,systemic,budesonide,budesonide Delayed Release Oral Capsule [Entocort],0,0,systemic,939259,1,S,,[1489772],RxNorm,Branded Drug Form
40142920,inhaled,budesonide,budesonide Dry Powder Inhaler,0,0,inhaled,939259,1,S,,[746824],RxNorm,Clinical Drug Form
40142921,inhaled,budesonide,budesonide Dry Powder Inhaler [Pulmicort],0,0,inhaled,939259,1,S,,[746826],RxNorm,Branded Drug Form
40020303,other,budesonide,budesonide Enema,0,0,other,939259,1,S,,[381066],RxNorm,Clinical Drug Form
40020304,other,budesonide,budesonide Enema [Entocort],0,0,other,939259,1,S,,[352629],RxNorm,Branded Drug Form
37498342,systemic,budesonide,budesonide Extended Release Oral Capsule,0,0,systemic,939259,1,S,,[2269304],RxNorm,Clinical Drug Form
37498549,systemic,budesonide,budesonide Extended Release Oral Capsule [Ortikos],0,0,systemic,939259,1,S,,[2273104],RxNorm,Branded Drug Form
43012547,systemic,budesonide,budesonide Extended Release Oral Tablet,0,0,systemic,939259,1,S,,[1366549],RxNorm,Clinical Drug Form
43012548,systemic,budesonide,budesonide Extended Release Oral Tablet [Uceris],0,0,systemic,939259,1,S,,[1366553],RxNorm,Branded Drug Form
36213520,inhaled,budesonide,budesonide Inhalant Product,0,0,inhaled,939259,1,C,,[1156070],RxNorm,Clinical Dose Group
1356143,inhaled,budesonide,budesonide Inhalation Powder,0,0,inhaled,939259,1,S,,[2108302],RxNorm,Clinical Drug Form
1356375,inhaled,budesonide,budesonide Inhalation Powder [Pulmicort],0,0,inhaled,939259,1,S,,[2109080],RxNorm,Branded Drug Form
1356140,inhaled,budesonide,budesonide Inhalation Suspension,0,0,inhaled,939259,1,S,,[2108295],RxNorm,Clinical Drug Form
1356141,inhaled,budesonide,budesonide Inhalation Suspension [Pulmicort],0,0,inhaled,939259,1,S,,[2108297],RxNorm,Branded Drug Form
36250162,nasal,budesonide,budesonide Metered Dose Nasal Spray,0,0,nasal,939259,1,S,,[1797928],RxNorm,Clinical Drug Form
36250164,nasal,budesonide,budesonide Metered Dose Nasal Spray [Rhinocort],0,0,nasal,939259,1,S,,[1797930],RxNorm,Branded Drug Form
44845998,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[38779019800],NDC,11-digit NDC
44852814,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[62991117902],NDC,11-digit NDC
44882583,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[51927447500],NDC,11-digit NDC
44904177,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[62991117901],NDC,11-digit NDC
44933750,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[51927283400],NDC,11-digit NDC
44999166,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[38779019804],NDC,11-digit NDC
45016274,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[37803022203],NDC,11-digit NDC
45033546,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[38779019805],NDC,11-digit NDC
45050489,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[38779019806],NDC,11-digit NDC
45057180,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[62991117903],NDC,11-digit NDC
45153613,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[49452129103],NDC,11-digit NDC
45154982,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[52372083201],NDC,11-digit NDC
45176308,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[62991117904],NDC,11-digit NDC
45323468,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[38779019803],NDC,11-digit NDC
45324567,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[49452129101],NDC,11-digit NDC
45342846,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[52372083202],NDC,11-digit NDC
45342847,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[52372083203],NDC,11-digit NDC
45364214,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[62991117905],NDC,11-digit NDC
45375637,unclassified,budesonide,BUDESONIDE MICRONIZED POWDER,0,0,,939259,1,S,,[49452129102],NDC,11-digit NDC
36213521,nasal,budesonide,budesonide Nasal Product,0,0,nasal,939259,1,C,,[1156071],RxNorm,Clinical Dose Group
40020313,nasal,budesonide,budesonide Nasal Spray,0,0,nasal,939259,1,S,,[371152],RxNorm,Clinical Drug Form
40020314,nasal,budesonide,budesonide Nasal Spray [Rhinocort Aqua],0,0,nasal,939259,1,S,,[361957],RxNorm,Branded Drug Form
40020315,nasal,budesonide,budesonide Nasal Spray [Rhinocort],0,0,nasal,939259,1,S,,[381058],RxNorm,Branded Drug Form
36217837,systemic,budesonide,budesonide Oral Product,0,0,systemic,939259,1,C,,[1151338],RxNorm,Clinical Dose Group
40020317,systemic,budesonide,budesonide Oral Tablet,50,20,systemic,939259,1,S,,[376186],RxNorm,Clinical Drug Form
36217838,systemic,budesonide,budesonide Pill,0,0,systemic,939259,1,C,,[1151339],RxNorm,Clinical Dose Group
44848114,unclassified,budesonide,BUDESONIDE POWDER,0,0,,939259,1,S,,[51552066801],NDC,11-digit NDC
45892456,other,budesonide,budesonide Rectal Foam,0,0,other,939259,1,S,,[1596772],RxNorm,Clinical Drug Form
45892459,other,budesonide,budesonide Rectal Foam [Uceris],0,0,other,939259,1,S,,[1596775],RxNorm,Branded Drug Form
36217839,other,budesonide,budesonide Rectal Product,0,0,other,939259,1,C,,[1151340],RxNorm,Clinical Dose Group
40541104,unclassified,budesonide,Budesonide refill,0,0,,939259,1,S,U,[353359005],SNOMED,Pharma/Biol Product
40521554,unclassified,budesonide,Budesonide refill 100dose,0,0,,939259,1,S,U,[320572005],SNOMED,Pharma/Biol Product
40576919,unclassified,budesonide,Budesonide refill 100dose,0,0,,939259,1,S,U,[404732002],SNOMED,Pharma/Biol Product
40521555,unclassified,budesonide,Budesonide refill 200dose,0,0,,939259,1,S,U,[320573000],SNOMED,Pharma/Biol Product
40576920,unclassified,budesonide,Budesonide refill 200dose,0,0,,939259,1,S,U,[404733007],SNOMED,Pharma/Biol Product
40285887,systemic,budesonide,Budesonide systemic preparation,0,0,systemic,939259,1,S,U,[120620008],SNOMED,Pharma/Biol Product
40020318,other,budesonide,budesonide Topical Cream,0,0,other,939259,1,S,,[379380],RxNorm,Clinical Drug Form
40020319,other,budesonide,budesonide Topical Cream [Preferid],0,0,other,939259,1,S,,[106787],RxNorm,Branded Drug Form
40020320,other,budesonide,budesonide Topical Lotion,0,0,other,939259,1,S,,[438078],RxNorm,Clinical Drug Form
40020321,other,budesonide,budesonide Topical Ointment,0,0,other,939259,1,S,,[381065],RxNorm,Clinical Drug Form
40020322,other,budesonide,budesonide Topical Ointment [Preferid],0,0,other,939259,1,S,,[106788],RxNorm,Branded Drug Form
36217840,other,budesonide,budesonide Topical Product,0,0,other,939259,1,C,,[1151341],RxNorm,Clinical Dose Group
21603285,inhaled,budesonide,budesonide; inhalant,0,0,inhaled,939259,1,C,,[R03BA02],ATC,ATC 5th
21605047,nasal,budesonide,budesonide; nasal,0,0,nasal,939259,1,C,,[R01AD05],ATC,ATC 5th
21600658,systemic,budesonide,"budesonide; oral, local oral",0,0,systemic,939259,1,C,,[A07EA06],ATC,ATC 5th
21602128,other,budesonide,budesonide; topical,0,0,other,939259,1,C,,[D07AC09],ATC,ATC 5th
36220933,systemic,budesonide,Entocort Oral Product,0,0,systemic,939259,1,C,,[1167031],RxNorm,Branded Dose Group
36220934,systemic,budesonide,Entocort Pill,0,0,systemic,939259,1,C,,[1167032],RxNorm,Branded Dose Group
36220935,other,budesonide,Entocort Rectal Product,0,0,other,939259,1,C,,[1167033],RxNorm,Branded Dose Group
