Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
44426077,781635587,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray,11-digit NDC,Non-Standard,"2,491,927","2,491,927",Drug,NDC
44838710,85134103,30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],11-digit NDC,Non-Standard,"2,433,832","2,433,832",Drug,NDC
45170344,45802025742,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"2,205,723","2,205,723",Drug,NDC
46316305,1f608abd-d414-41e9-89bd-32dd2ef33cb8,ASMANEX HFA - mometasone furoate aerosol,Prescription Drug,Classification,0,"2,195,199",Drug,SPL
45787924,5eb17433-96c5-416d-9585-9fc1d2bebde1,mometasone furoate 100ug/1 / 200ug/1 RESPIRATORY (INHALATION) AEROSOL [asmanex hfa],Prescription Drug,Classification,0,"2,195,199",Drug,SPL
45307069,45802025735,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"2,140,715","2,140,715",Drug,NDC
35603779,1745551,mometasone furoate 0.11 MG/ACTUAT,Clinical Drug Comp,Standard,0,"1,964,491",Drug,RxNorm
42902513,1359626,mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler,Clinical Drug,Standard,0,"1,964,491",Drug,RxNorm
42902350,1359463,mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],Branded Drug,Standard,350,"1,964,090",Drug,RxNorm
35603780,1745553,mometasone furoate 0.11 MG/ACTUAT [Asmanex],Branded Drug Comp,Standard,0,"1,964,090",Drug,RxNorm
19129676,790283,30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler,Quant Clinical Drug,Standard,185,"1,957,369",Drug,RxNorm
19129677,790284,30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],Quant Branded Drug,Standard,"1,957,184","1,957,184",Drug,RxNorm
45299281,85146102,30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex],11-digit NDC,Non-Standard,"1,951,282","1,951,282",Drug,NDC
45088331,55045292201,120 ACTUAT mometasone furoate 0.05 MG/ACTUAT Nasal Inhaler [Nasonex],11-digit NDC,Non-Standard,"1,929,417","1,929,417",Drug,NDC
37872200,88957998,Mometasone 50micrograms/dose nasal spray,Gemscript THIN,Non-Standard,"1,888,013","1,888,013",Drug,Gemscript
42801815,56ca7ab1-28ec-49b2-8b17-4c11100e67c6,DULERA - mometasone furoate and formoterol fumarate dihydrate aerosol,Prescription Drug,Classification,0,"1,848,626",Drug,SPL
45298005,68462022555,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"1,728,219","1,728,219",Drug,NDC
45009017,85134107,30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],11-digit NDC,Non-Standard,"1,691,493","1,691,493",Drug,NDC
44943867,713063415,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"1,691,475","1,691,475",Drug,NDC
45080057,713063437,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"1,663,955","1,663,955",Drug,NDC
45263851,68462019217,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"1,637,338","1,637,338",Drug,NDC
21155147,OMOP277765,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex],Branded Drug,Standard,"595,596","1,616,820",Drug,RxNorm Extension
19127762,746803,120 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,Quant Clinical Drug,Standard,100,"1,535,369",Drug,RxNorm
19127763,746804,120 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Quant Branded Drug,Standard,"1,535,269","1,535,269",Drug,RxNorm
44855886,85134101,120 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],11-digit NDC,Non-Standard,"1,527,882","1,527,882",Drug,NDC
45024968,68462022517,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"1,174,981","1,174,981",Drug,NDC
42801803,e33c1b23-cdc6-4f64-94ba-24b0b42c09bf,SINUVA - mometasone furoate implant,Prescription Drug,Classification,0,"1,118,235",Drug,SPL
44817882,1536141,mometasone Metered Dose Inhaler,Clinical Drug Form,Standard,0,"1,078,551",Drug,RxNorm
44817883,1536143,mometasone Metered Dose Inhaler [Asmanex],Branded Drug Form,Standard,"162,268","1,075,044",Drug,RxNorm
44445886,65162089129,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray,11-digit NDC,Non-Standard,"1,059,052","1,059,052",Drug,NDC
43210394,OMOP488422,Mometasone 0.05 MG,Clinical Drug Comp,Standard,100,"1,046,676",Drug,RxNorm Extension
43144461,OMOP488444,Mometasone 0.05 MG Nasal Spray,Clinical Drug,Standard,"6,560","1,046,576",Drug,RxNorm Extension
43210395,OMOP488453,Mometasone 0.05 MG Nasal Spray Box of 1,Clinical Drug Box,Standard,0,"1,040,016",Drug,RxNorm Extension
43166606,OMOP488494,Mometasone 0.05 MG Nasal Spray [Nasonex],Branded Drug,Standard,0,"1,031,473",Drug,RxNorm Extension
43133552,OMOP488503,Mometasone 0.05 MG Nasal Spray [Nasonex] Box of 1,Branded Drug Box,Standard,0,"1,031,473",Drug,RxNorm Extension
43210396,OMOP488515,Mometasone 0.05 MG Nasal Spray [Nasonex] Box of 1 by Merck,Marketed Product,Standard,"1,031,473","1,031,473",Drug,RxNorm Extension
43177631,OMOP488435,Mometasone 0.05 MG [Nasonex],Branded Drug Comp,Standard,0,"1,031,473",Drug,RxNorm Extension
19110911,446535,mometasone 0.001 MG/MG,Clinical Drug Comp,Standard,100,"870,613",Drug,RxNorm
41147520,OMOP2345482,Mometasone 0.001 MG/MG Topical Cream,Clinical Drug,Standard,"366,652","794,230",Drug,RxNorm Extension
44910183,781706619,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"784,273","784,273",Drug,NDC
44893029,781706627,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"774,101","774,101",Drug,NDC
19064077,562876,mometasone furoate 0.001 MG/MG [Elocon],Branded Drug Comp,Standard,0,"772,345",Drug,RxNorm
45051094,45802011942,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"739,171","739,171",Drug,NDC
41173898,OMOP2371860,Mometasone Nasal Solution,Clinical Drug Form,Standard,0,"701,143",Drug,RxNorm Extension
44187422,OMOP3064145,Mometasone 0.05 MG/ACTUAT Nasal Solution,Clinical Drug,Standard,0,"700,511",Drug,RxNorm Extension
21135324,OMOP277771,Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Merck,Marketed Product,Standard,"641,219","641,219",Drug,RxNorm Extension
37872194,88954998,Mometasone 50micrograms/dose nasal spray,Gemscript THIN,Non-Standard,"641,219","641,219",Drug,Gemscript
44217745,OMOP3094468,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution,Quant Clinical Drug,Standard,0,"634,050",Drug,RxNorm Extension
44898047,45802011846,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"631,328","631,328",Drug,NDC
44818261,1536142,120 ACTUAT mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,Quant Clinical Drug,Standard,271,"567,652",Drug,RxNorm
44818263,1536145,mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,Clinical Drug,Standard,0,"567,652",Drug,RxNorm
44818262,1536144,120 ACTUAT mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Asmanex],Quant Branded Drug,Standard,"567,381","567,381",Drug,RxNorm
44818264,1536146,mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Asmanex],Branded Drug,Standard,0,"567,381",Drug,RxNorm
19129674,790279,mometasone furoate 0.1 MG/ACTUAT [Asmanex],Branded Drug Comp,Standard,0,"567,381",Drug,RxNorm
45873649,85433301,120 ACTUAT mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Asmanex],11-digit NDC,Non-Standard,"566,190","566,190",Drug,NDC
45034104,45802011937,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"543,232","543,232",Drug,NDC
45250613,713063537,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"516,827","516,827",Drug,NDC
46276023,1660937,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,Quant Clinical Drug,Standard,100,"507,532",Drug,RxNorm
46276024,1660938,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],Quant Branded Drug,Standard,"507,432","507,432",Drug,RxNorm
40132044,619245,mometasone Topical Ointment [Elocon],Branded Drug Form,Standard,100,"501,156",Drug,RxNorm
905345,92584,mometasone furoate 0.001 MG/MG Topical Ointment [Elocon],Branded Drug,Standard,"347,111","498,890",Drug,RxNorm
45247860,85056702,mometasone furoate 1 MG/ML Topical Cream [Elocon],11-digit NDC,Non-Standard,"471,170","471,170",Drug,NDC
40132040,619243,mometasone Topical Cream [Elocon],Branded Drug Form,Standard,0,"461,857",Drug,RxNorm
44926816,713063515,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"427,119","427,119",Drug,NDC
45002831,54868417400,mometasone furoate 0.05 MG/ACTUAT Metered Dose Nasal Spray [Nasonex],11-digit NDC,Non-Standard,"419,025","419,025",Drug,NDC
44907325,85056701,mometasone furoate 1 MG/ML Topical Cream [Elocon],11-digit NDC,Non-Standard,"416,981","416,981",Drug,NDC
44958160,115147046,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"406,574","406,574",Drug,NDC
19064076,562875,mometasone furoate 1 MG/ML [Elocon],Branded Drug Comp,Standard,0,"402,134",Drug,RxNorm
44866432,54569460100,120 ACTUAT mometasone furoate 0.05 MG/ACTUAT Nasal Inhaler [Nasonex],11-digit NDC,Non-Standard,"393,739","393,739",Drug,NDC
45247886,85461005,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],11-digit NDC,Non-Standard,"384,535","384,535",Drug,NDC
44880889,45802011859,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"378,751","378,751",Drug,NDC
44992254,168027046,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"376,123","376,123",Drug,NDC
45352935,713070153,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"367,231","367,231",Drug,NDC
37893669,97661998,Mometasone 0.1% cream,Gemscript THIN,Non-Standard,"363,006","363,006",Drug,Gemscript
19086456,616813,mometasone furoate 0.2 MG/ACTUAT [Asmanex],Branded Drug Comp,Standard,0,"350,670",Drug,RxNorm
44818267,1536149,mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,Clinical Drug,Standard,"2,903","348,631",Drug,RxNorm
44818265,1536147,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,Quant Clinical Drug,Standard,333,"345,728",Drug,RxNorm
44818266,1536148,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],Quant Branded Drug,Standard,"345,395","345,395",Drug,RxNorm
44818268,1536150,mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],Branded Drug,Standard,0,"345,395",Drug,RxNorm
45871546,85433401,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],11-digit NDC,Non-Standard,"344,517","344,517",Drug,NDC
46276021,1660933,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,Quant Clinical Drug,Standard,261,"343,728",Drug,RxNorm
46276022,1660934,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],Quant Branded Drug,Standard,"343,467","343,467",Drug,RxNorm
40987745,OMOP2185707,Mometasone Nasal Solution [Nasonex],Branded Drug Form,Standard,0,"341,102",Drug,RxNorm Extension
44217767,OMOP3094490,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Nasonex],Quant Branded Drug,Standard,"3,514","340,470",Drug,RxNorm Extension
44173344,OMOP3050067,Mometasone 0.05 MG/ACTUAT Nasal Solution [Nasonex],Branded Drug,Standard,0,"340,470",Drug,RxNorm Extension
44217783,OMOP3094506,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Nasonex] by Merck,Marketed Product,Standard,"325,442","325,442",Drug,RxNorm Extension
45128592,168027015,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"310,739","310,739",Drug,NDC
21158210,OMOP325355,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray,Quant Clinical Drug,Standard,"7,723","299,249",Drug,RxNorm Extension
45145387,115147052,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"285,040","285,040",Drug,NDC
45145193,851288,"mometasone furoate monohydrate 50ug/1 NASAL SPRAY, METERED",9-digit NDC,Non-Standard,"277,919","277,919",Drug,NDC
40999049,OMOP2197011,Mometasone 0.001 MG/MG Topical Cream [Elocon],Branded Drug,Standard,"11,270","270,244",Drug,RxNorm Extension
35763267,OMOP2764728,Mometasone 0.001 MG/MG Topical Cream [Elocon] by Merck,Marketed Product,Standard,"256,475","256,475",Drug,RxNorm Extension
37892796,97713998,Mometasone 0.1% cream,Gemscript THIN,Non-Standard,"256,475","256,475",Drug,Gemscript
45077437,85720607,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],11-digit NDC,Non-Standard,"252,418","252,418",Drug,NDC
44217181,OMOP3093904,60 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray,Quant Clinical Drug,Standard,0,"231,563",Drug,RxNorm Extension
44994492,713070185,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"226,662","226,662",Drug,NDC
37893668,97661997,Mometasone 0.1% ointment,Gemscript THIN,Non-Standard,"225,492","225,492",Drug,Gemscript
40132042,619244,mometasone Topical Lotion [Elocon],Branded Drug Form,Standard,0,"200,785",Drug,RxNorm
905344,92583,mometasone furoate 1 MG/ML Topical Lotion [Elocon],Branded Drug,Standard,"197,574","197,574",Drug,RxNorm
44217056,OMOP3093779,60 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex],Quant Branded Drug,Standard,0,"195,937",Drug,RxNorm Extension
44217093,OMOP3093816,60 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Merck,Marketed Product,Standard,"195,937","195,937",Drug,RxNorm Extension
40143329,746200,Mometasone Nasal Inhaler [Nasonex],Branded Drug Form,Non-Standard,"191,459","191,459",Drug,RxNorm
905343,92582,mometasone furoate 1 MG/ML Topical Cream [Elocon],Branded Drug,Standard,"185,876","185,876",Drug,RxNorm
21050051,OMOP325363,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex],Quant Branded Drug,Standard,0,"183,752",Drug,RxNorm Extension
41237693,OMOP2435655,Mometasone Topical Cream [Ecural],Branded Drug Form,Standard,0,"161,779",Drug,RxNorm Extension
44177098,OMOP3053821,Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometahexal],Branded Drug,Standard,0,"152,331",Drug,RxNorm Extension
44160622,OMOP3037345,Mometasone 0.05 MG/ACTUAT [Mometahexal],Branded Drug Comp,Standard,0,"152,331",Drug,RxNorm Extension
41018724,OMOP2216686,Mometasone Nasal Solution [Mometahexal],Branded Drug Form,Standard,0,"152,331",Drug,RxNorm Extension
21027459,OMOP277795,Mometasone 0.001 MG/MG Topical Ointment [Elocon] by Merck,Marketed Product,Standard,"150,377","150,377",Drug,RxNorm Extension
37892795,97713997,Mometasone 0.1% ointment,Gemscript THIN,Non-Standard,"150,377","150,377",Drug,Gemscript
46221667,1606017,mometasone 1 MG/ML,Clinical Drug Comp,Standard,398,"144,753",Drug,RxNorm
45196825,168027146,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"139,774","139,774",Drug,NDC
36283907,OMOP3134782,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by MSD,Marketed Product,Standard,"137,809","137,809",Drug,RxNorm Extension
19127768,746810,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler,Quant Clinical Drug,Standard,426,"135,990",Drug,RxNorm
905271,746811,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Quant Branded Drug,Standard,"135,564","135,564",Drug,RxNorm
45229160,67405010045,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"131,870","131,870",Drug,NDC
41294604,OMOP2492566,Mometasone 0.00005 MG/MG,Clinical Drug Comp,Standard,0,"125,985",Drug,RxNorm Extension
44217747,OMOP3094470,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometahexal],Quant Branded Drug,Standard,0,"118,047",Drug,RxNorm Extension
44217735,OMOP3094458,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometahexal] by Novartis,Marketed Product,Standard,"118,047","118,047",Drug,RxNorm Extension
41240968,OMOP2438930,Mometasone 0.001 MG/MG Topical Cream Box of 1,Clinical Drug Box,Standard,0,"116,161",Drug,RxNorm Extension
41078085,OMOP2276047,Mometasone 0.00005 MG/MG [Ecural],Branded Drug Comp,Standard,0,"113,371",Drug,RxNorm Extension
44183171,OMOP3059894,Mometasone 0.05 MG/ACTUAT [Mometasonfuroat Ratiopharm],Branded Drug Comp,Standard,0,"110,936",Drug,RxNorm Extension
44974965,85085402,mometasone furoate 1 MG/ML Topical Lotion [Elocon],11-digit NDC,Non-Standard,"110,156","110,156",Drug,NDC
41175258,OMOP2373220,Mometasone Topical Ointment [Ecural],Branded Drug Form,Standard,0,"109,521",Drug,RxNorm Extension
44924597,168027115,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"102,829","102,829",Drug,NDC
44956216,67405027560,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"101,530","101,530",Drug,NDC
44177096,OMOP3053819,Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Abz],Branded Drug,Standard,0,"99,095",Drug,RxNorm Extension
44159125,OMOP3035848,Mometasone 0.05 MG/ACTUAT [Mometasonfuroat Abz],Branded Drug Comp,Standard,0,"99,095",Drug,RxNorm Extension
41112705,OMOP2310667,Mometasone Nasal Solution [Mometasonfuroat Abz],Branded Drug Form,Standard,0,"99,095",Drug,RxNorm Extension
45092555,67405010015,mometasone furoate 1 MG/ML Topical Cream,11-digit NDC,Non-Standard,"97,307","97,307",Drug,NDC
44924190,85037001,mometasone furoate 0.001 MG/MG Topical Ointment [Elocon],11-digit NDC,Non-Standard,"94,356","94,356",Drug,NDC
44217765,OMOP3094488,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Ratiopharm],Quant Branded Drug,Standard,0,"87,286",Drug,RxNorm Extension
44217772,OMOP3094495,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Ratiopharm] by Ratiopharm,Marketed Product,Standard,"87,286","87,286",Drug,RxNorm Extension
44184508,OMOP3061231,Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Ratiopharm],Branded Drug,Standard,0,"87,286",Drug,RxNorm Extension
41268698,OMOP2466660,Mometasone Nasal Solution [Mometasonfuroat Ratiopharm],Branded Drug Form,Standard,0,"87,286",Drug,RxNorm Extension
44977875,781706819,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"80,175","80,175",Drug,NDC
41485801,OMOP2683763,20000 MG Mometasone 0.00005 MG/MG Topical Cream,Quant Clinical Drug,Standard,0,"79,554",Drug,RxNorm Extension
41486661,OMOP2684623,20000 MG Mometasone 0.00005 MG/MG Topical Cream Box of 1,Quant Clinical Box,Standard,0,"79,554",Drug,RxNorm Extension
41147526,OMOP2345488,Mometasone 0.00005 MG/MG Topical Cream,Clinical Drug,Standard,0,"79,554",Drug,RxNorm Extension
40897422,OMOP2095384,Mometasone 0.00005 MG/MG Topical Cream Box of 1,Clinical Drug Box,Standard,0,"79,554",Drug,RxNorm Extension
41487184,OMOP2685146,20000 MG Mometasone 0.00005 MG/MG Topical Cream [Ecural],Quant Branded Drug,Standard,0,"74,335",Drug,RxNorm Extension
41484833,OMOP2682795,20000 MG Mometasone 0.00005 MG/MG Topical Cream [Ecural] Box of 1,Quant Branded Box,Standard,0,"74,335",Drug,RxNorm Extension
41484215,OMOP2682177,20000 MG Mometasone 0.00005 MG/MG Topical Cream [Ecural] Box of 1 by Merck,Marketed Product,Standard,"74,335","74,335",Drug,RxNorm Extension
40936570,OMOP2134532,Mometasone 0.00005 MG/MG Topical Cream [Ecural],Branded Drug,Standard,0,"74,335",Drug,RxNorm Extension
41092808,OMOP2290770,Mometasone 0.00005 MG/MG Topical Cream [Ecural] Box of 1,Branded Drug Box,Standard,0,"74,335",Drug,RxNorm Extension
44217737,OMOP3094460,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Abz],Quant Branded Drug,Standard,0,"74,311",Drug,RxNorm Extension
44217774,OMOP3094497,140 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution [Mometasonfuroat Abz] by AbZ-Pharma,Marketed Product,Standard,"74,311","74,311",Drug,RxNorm Extension
45274581,51672130504,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"71,989","71,989",Drug,NDC
43713475,OMOP683211,Mometasone 0.001 MG/MG [Ecural],Branded Drug Comp,Standard,0,"71,730",Drug,RxNorm Extension
45333176,85037002,mometasone furoate 0.001 MG/MG Topical Ointment [Elocon],11-digit NDC,Non-Standard,"71,469","71,469",Drug,NDC
45350471,115147154,mometasone furoate 1 MG/ML Topical Lotion,11-digit NDC,Non-Standard,"71,191","71,191",Drug,NDC
41498487,OMOP2696449,50000 MG Mometasone 0.001 MG/MG Topical Cream,Quant Clinical Drug,Standard,0,"69,695",Drug,RxNorm Extension
41501285,OMOP2699247,50000 MG Mometasone 0.001 MG/MG Topical Cream Box of 1,Quant Clinical Box,Standard,0,"69,695",Drug,RxNorm Extension
45128398,115146946,mometasone furoate 0.001 MG/MG Topical Ointment,11-digit NDC,Non-Standard,"69,022","69,022",Drug,NDC
44217180,OMOP3093903,60 ACTUAT Mometasone 0.05 MG/ACTUAT Nasal Solution,Quant Clinical Drug,Standard,0,"66,461",Drug,RxNorm Extension
