concept_id,dx_core_concept_ids,dx_concept_names,dx_core_count,concept_name,vocabulary_id,concept_class_id,standard_concept
45582832,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45606928,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45602121,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10597,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45597302,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45534564,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45592539,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10595,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45573140,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45592538,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45582831,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10596,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45577909,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45539466,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45577910,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10598,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45577911,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45539467,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45553860,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10601,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness,ICD10CM,6-char nonbill code,NULL
45602122,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10602,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness,ICD10CM,6-char nonbill code,NULL
45577913,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10603,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45568258,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45553861,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45582833,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403026,1572413,Intracranial injury,1,Traumatic subdural hemorrhage with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403027,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403029,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403028,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10594,1572413,Intracranial injury,1,Traumatic subdural hemorrhage without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45606927,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45558595,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45577908,1572413,Intracranial injury,1,"Traumatic subdural hemorrhage without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572419,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury,ICD10CM,5-char nonbill code,NULL
10499,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45563400,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45568234,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45544251,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10500,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45577896,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45592520,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45573122,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10497,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45573120,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45573121,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45534555,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10495,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45539446,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45558581,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45539447,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10496,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45544250,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45558582,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45602100,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10498,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45539448,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45582812,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45563399,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10501,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45582813,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10502,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45597280,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10503,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45544253,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45597281,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45573123,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37402986,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37402987,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37402989,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37402988,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10494,1572413,Intracranial injury,1,Unspecified focal traumatic brain injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45544249,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45587605,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45587604,1572413,Intracranial injury,1,"Unspecified focal traumatic brain injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
1572436,1572413,Intracranial injury,1,Unspecified intracranial injury,ICD10CM,4-char nonbill code,NULL
1572437,1572413,Intracranial injury,1,Unspecified intracranial injury,ICD10CM,5-char nonbill code,NULL
10649,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level,ICD10CM,6-char nonbill code,NULL
45602130,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",ICD10CM,7-char billing code,NULL
45577922,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",ICD10CM,7-char billing code,NULL
45544278,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",ICD10CM,7-char billing code,NULL
10650,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving,ICD10CM,6-char nonbill code,NULL
45606943,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",ICD10CM,7-char billing code,NULL
45544279,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",ICD10CM,7-char billing code,NULL
45587631,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",ICD10CM,7-char billing code,NULL
10647,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes,ICD10CM,6-char nonbill code,NULL
45568263,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45606942,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45544276,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10645,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 30 minutes or less,ICD10CM,6-char nonbill code,NULL
45606940,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",ICD10CM,7-char billing code,NULL
45597313,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, sequela",ICD10CM,7-char billing code,NULL
45606941,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",ICD10CM,7-char billing code,NULL
10646,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes,ICD10CM,6-char nonbill code,NULL
45582840,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",ICD10CM,7-char billing code,NULL
45534570,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",ICD10CM,7-char billing code,NULL
45563434,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",ICD10CM,7-char billing code,NULL
10648,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours,ICD10CM,6-char nonbill code,NULL
45544277,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",ICD10CM,7-char billing code,NULL
45558605,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",ICD10CM,7-char billing code,NULL
45582841,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",ICD10CM,7-char billing code,NULL
10651,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45549097,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10652,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,ICD10CM,6-char nonbill code,NULL
45544280,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",ICD10CM,7-char billing code,NULL
10653,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness of unspecified duration,ICD10CM,6-char nonbill code,NULL
45592548,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, initial encounter",ICD10CM,7-char billing code,NULL
45606944,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, sequela",ICD10CM,7-char billing code,NULL
45587632,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",ICD10CM,7-char billing code,NULL
37403087,1572413,Intracranial injury,1,Unspecified intracranial injury with loss of consciousness status unknown,ICD10CM,6-char nonbill code,NULL
37403088,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, initial encounter",ICD10CM,7-char billing code,NULL
37403090,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, sequela",ICD10CM,7-char billing code,NULL
37403089,1572413,Intracranial injury,1,"Unspecified intracranial injury with loss of consciousness status unknown, subsequent encounter",ICD10CM,7-char billing code,NULL
10644,1572413,Intracranial injury,1,Unspecified intracranial injury without loss of consciousness,ICD10CM,6-char nonbill code,NULL
45563432,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, initial encounter",ICD10CM,7-char billing code,NULL
45563433,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, sequela",ICD10CM,7-char billing code,NULL
45606939,1572413,Intracranial injury,1,"Unspecified intracranial injury without loss of consciousness, subsequent encounter",ICD10CM,7-char billing code,NULL
